Date,real_close,close_lstm
2020-12-22,7475.0,7652.59
2020-12-23,7425.0,7546.7275
2020-12-28,7450.0,7457.2656
2020-12-29,7350.0,7473.555
2020-12-30,7350.0,7418.308
2021-01-04,7475.0,7434.531
2021-01-05,7375.0,7472.917
2021-01-06,7200.0,7441.084
2021-01-07,7200.0,7283.2134
2021-01-08,7175.0,7225.7793
2021-01-11,7200.0,7221.745
2021-01-12,7100.0,7236.4067
2021-01-13,7025.0,7187.5625
2021-01-14,7000.0,7108.0176
2021-01-15,6950.0,7057.18
2021-01-18,7500.0,7013.8315
2021-01-19,7575.0,7315.9995
2021-01-20,7400.0,7642.126
2021-01-21,7325.0,7477.876
2021-01-22,7275.0,7400.5884
2021-01-25,7250.0,7329.716
2021-01-26,7250.0,7240.4956
2021-01-27,7125.0,7315.4727
2021-01-28,7075.0,7209.168
2021-01-29,6925.0,7097.1367
2021-02-01,7025.0,7036.4316
2021-02-02,7000.0,7014.403
2021-02-03,7175.0,7066.5625
2021-02-04,7300.0,7191.913
2021-02-05,7225.0,7298.0356
2021-02-08,7100.0,7289.4404
2021-02-09,7100.0,7182.5337
2021-02-10,7150.0,7140.7573
2021-02-11,7175.0,7155.5957
2021-02-15,7050.0,7193.8037
2021-02-16,7025.0,7124.062
2021-02-17,7100.0,7083.849
2021-02-18,6975.0,7099.969
2021-02-19,6950.0,7056.2925
2021-02-22,6875.0,6991.371
2021-02-23,6850.0,6959.8623
2021-02-24,6850.0,6908.464
2021-02-25,6775.0,6924.6914
2021-02-26,7000.0,6857.0356
2021-03-01,6825.0,6934.158
2021-03-02,6825.0,6923.141
2021-03-03,6875.0,6855.198
2021-03-04,6725.0,6901.484
2021-03-05,6725.0,6828.477
2021-03-08,6650.0,6775.7217
2021-03-09,6550.0,6751.3833
2021-03-10,6575.0,6642.2124
2021-03-12,6700.0,6642.5234
2021-03-15,6575.0,6719.2334
2021-03-16,6550.0,6685.392
2021-03-17,6475.0,6637.423
2021-03-18,6600.0,6583.783
2021-03-19,6750.0,6632.941
2021-03-22,6700.0,6733.3115
2021-03-23,6750.0,6775.492
2021-03-24,6575.0,6793.9043
2021-03-25,6650.0,6686.4473
2021-03-26,6600.0,6670.2026
2021-03-29,6725.0,6694.0986
2021-03-30,6550.0,6746.019
2021-03-31,6575.0,6662.134
2021-04-01,6625.0,6616.8623
2021-04-05,6475.0,6677.302
2021-04-06,6475.0,6595.5166
2021-04-07,6525.0,6558.2524
2021-04-08,6600.0,6580.5713
2021-04-09,6475.0,6686.3105
2021-04-12,6325.0,6592.944
2021-04-13,6225.0,6465.9517
2021-04-14,6300.0,6336.511
2021-04-15,6400.0,6373.0454
2021-04-16,6325.0,6428.776
2021-04-19,6300.0,6425.799
2021-04-20,6225.0,6390.3584
2021-04-21,6100.0,6322.255
2021-04-22,6125.0,6232.254
2021-04-23,6075.0,6221.1333
2021-04-26,6125.0,6193.2603
2021-04-27,6025.0,6230.7266
2021-04-28,6075.0,6189.2207
2021-04-29,6050.0,6162.9736
2021-04-30,6000.0,6167.477
2021-05-03,5900.0,6121.2935
2021-05-04,5750.0,6056.4062
2021-05-05,5775.0,5932.3076
2021-05-06,5550.0,5928.8145
2021-05-07,5525.0,5776.9937
2021-05-10,5700.0,5715.044
2021-05-11,5625.0,5838.281
2021-05-17,5600.0,5822.0596
2021-05-18,5575.0,5768.144
2021-05-19,5450.0,5751.308
2021-05-20,5625.0,5656.487
2021-05-21,5575.0,5732.11
2021-05-24,5725.0,5762.822
2021-05-25,5675.0,5836.1055
2021-05-27,5825.0,5824.21
2021-05-28,5775.0,5917.1973
2021-05-31,5850.0,5898.2783
2021-06-02,5850.0,5940.5796
2021-06-03,5775.0,5990.17
2021-06-04,5650.0,5898.4883
2021-06-07,5625.0,5842.1846
2021-06-08,5475.0,5804.1167
2021-06-09,5300.0,5677.69
2021-06-10,5300.0,5545.0
2021-06-11,5350.0,5532.4707
2021-06-14,5250.0,5517.832
2021-06-15,5175.0,5498.515
2021-06-16,5200.0,5410.5503
2021-06-17,5075.0,5413.644
2021-06-18,4900.0,5348.0605
2021-06-21,5100.0,5222.6743
2021-06-22,5050.0,5242.2783
2021-06-23,4990.0,5307.736
2021-06-24,4960.0,5278.2393
2021-06-25,5000.0,5248.41
2021-06-28,5025.0,5256.1714
2021-06-29,5000.0,5266.0034
2021-06-30,4950.0,5286.0845
2021-07-01,5225.0,5234.0225
2021-07-02,5150.0,5369.1475
2021-07-05,4950.0,5378.868
2021-07-06,5000.0,5267.2256
2021-07-07,4930.0,5247.9126
2021-07-08,4860.0,5209.545
2021-07-09,4890.0,5172.713
2021-07-12,5025.0,5152.1304
2021-07-13,5100.0,5255.4824
2021-07-14,5100.0,5344.7124
2021-07-15,5150.0,5301.645
2021-07-16,5150.0,5352.5645
2021-07-19,5075.0,5369.9844
2021-07-21,5125.0,5322.054
2021-07-22,5025.0,5348.3564
2021-07-23,4800.0,5305.5483
2021-07-26,4700.0,5138.9507
2021-07-27,4500.0,5050.255
2021-07-28,4450.0,4904.8022
2021-07-29,4330.0,4841.0664
2021-07-30,4220.0,4768.7617
2021-08-02,4400.0,4701.081
2021-08-03,4380.0,4743.9595
2021-08-04,4330.0,4792.4033
2021-08-05,4440.0,4751.9673
2021-08-06,4420.0,4780.3765
2021-08-09,4310.0,4814.7725
2021-08-10,4250.0,4745.471
2021-08-12,4210.0,4687.6924
2021-08-13,4250.0,4666.35
2021-08-16,4150.0,4671.3345
2021-08-18,4230.0,4622.5796
2021-08-19,4110.0,4655.35
2021-08-20,4070.0,4605.8486
2021-08-23,4060.0,4553.103
2021-08-24,4080.0,4549.9556
2021-08-25,4170.0,4550.233
2021-08-26,4090.0,4605.9375
2021-08-27,4030.0,4570.8223
2021-08-30,4130.0,4524.2915
2021-08-31,4050.0,4567.156
2021-09-01,4100.0,4556.4937
2021-09-02,4150.0,4563.431
2021-09-03,4240.0,4593.625
2021-09-06,4250.0,4652.046
2021-09-07,4250.0,4679.5547
2021-09-08,4100.0,4687.4473
2021-09-09,4100.0,4598.77
2021-09-10,4080.0,4573.142
2021-09-13,4040.0,4569.5654
2021-09-14,4050.0,4536.7085
2021-09-15,4040.0,4536.8496
2021-09-16,4010.0,4532.5166
2021-09-17,3950.0,4515.842
2021-09-20,3880.0,4480.713
2021-09-21,3840.0,4426.2583
2021-09-22,4040.0,4384.7886
2021-09-23,4050.0,4484.7173
2021-09-24,3970.0,4532.7295
2021-09-27,3860.0,4491.937
2021-09-28,3820.0,4420.694
2021-09-29,3920.0,4379.397
2021-09-30,3950.0,4412.511
2021-10-01,3860.0,4471.31
2021-10-04,3980.0,4419.203
2021-10-05,4150.0,4467.276
2021-10-06,4270.0,4573.533
2021-10-07,4830.0,4676.312
2021-10-08,4760.0,5036.3975
2021-10-11,4830.0,5098.1904
2021-10-12,4930.0,5102.7383
2021-10-13,5250.0,5157.714
2021-10-14,5325.0,5363.6934
2021-10-15,5225.0,5493.265
2021-10-18,5100.0,5458.1606
2021-10-19,5125.0,5383.3467
2021-10-21,5000.0,5349.641
2021-10-22,4850.0,5283.1387
2021-10-25,4580.0,5155.6646
2021-10-26,4640.0,4991.8013
2021-10-27,4540.0,4976.435
2021-10-28,4440.0,4927.0493
2021-10-29,4420.0,4851.534
2021-11-01,4420.0,4829.4536
2021-11-02,4470.0,4832.952
2021-11-03,4450.0,4819.02
2021-11-04,4450.0,4840.4526
2021-11-05,4430.0,4845.15
2021-11-08,4460.0,4817.895
2021-11-09,4430.0,4831.78
2021-11-10,4370.0,4812.0186
2021-11-11,4660.0,4779.834
2021-11-12,4600.0,4925.279
2021-11-15,4510.0,4970.3574
2021-11-16,4570.0,4902.1313
2021-11-17,4500.0,4892.669
2021-11-18,4480.0,4885.3765
2021-11-19,4660.0,4858.885
2021-11-22,4840.0,4949.86
2021-11-23,4880.0,5072.875
2021-11-24,4840.0,5136.8403
2021-11-25,4820.0,5133.588
2021-11-26,4710.0,5121.299
2021-11-29,4630.0,5047.9365
2021-11-30,4480.0,4970.109
2021-12-01,4310.0,4886.3086
2021-12-02,4290.0,4772.847
2021-12-03,4220.0,4704.9614
2021-12-06,4200.0,4678.6846
2021-12-07,4270.0,4643.8643
2021-12-08,4270.0,4690.046
2021-12-09,4370.0,4709.527
2021-12-10,4430.0,4742.676
2021-12-13,4380.0,4783.817
2021-12-14,4290.0,4786.6284
2021-12-15,4270.0,4721.7275
2021-12-16,4210.0,4710.2114
2021-12-17,4150.0,4669.869
2021-12-20,4140.0,4623.775
2021-12-21,4080.0,4598.4385
2021-12-22,4060.0,4575.3867
2021-12-23,4080.0,4551.814
2021-12-24,4200.0,4556.6353
2021-12-27,4210.0,4612.718
2021-12-28,4180.0,4643.5044
2021-12-29,4120.0,4637.4087
2021-12-30,4110.0,4598.181
