Date,real_close,close_lstm
2020-12-22,41325.0,41783.402
2020-12-23,41075.0,41463.5
2020-12-28,41025.0,41176.98
2020-12-29,41075.0,41170.76
2020-12-30,41000.0,41336.117
2021-01-04,41000.0,41168.96
2021-01-05,40725.0,41068.195
2021-01-06,40350.0,40886.082
2021-01-07,40350.0,40510.25
2021-01-08,41250.0,40553.766
2021-01-11,41250.0,41272.33
2021-01-12,40500.0,41310.637
2021-01-13,41450.0,40632.715
2021-01-14,40800.0,41476.42
2021-01-15,40800.0,40919.035
2021-01-18,41175.0,40958.438
2021-01-19,41175.0,41244.215
2021-01-20,41075.0,41287.758
2021-01-21,41075.0,41222.395
2021-01-22,40850.0,41288.242
2021-01-25,40250.0,40922.645
2021-01-26,39925.0,40435.67
2021-01-27,40025.0,40182.453
2021-01-28,38925.0,40197.254
2021-01-29,37725.0,39266.395
2021-02-01,38200.0,38215.62
2021-02-02,39050.0,38582.137
2021-02-03,38825.0,39704.57
2021-02-04,38800.0,39229.34
2021-02-05,38875.0,39223.367
2021-02-08,38800.0,39264.56
2021-02-09,38775.0,39251.47
2021-02-10,38500.0,39243.37
2021-02-11,38725.0,38975.4
2021-02-15,38725.0,39172.535
2021-02-16,38475.0,39149.87
2021-02-17,38125.0,38915.484
2021-02-18,38000.0,38630.95
2021-02-19,37750.0,38506.36
2021-02-22,37075.0,38287.598
2021-02-23,36550.0,37664.414
2021-02-24,36700.0,37258.316
2021-02-25,36675.0,37472.023
2021-02-26,36500.0,37426.273
2021-03-01,36600.0,37243.715
2021-03-02,37375.0,37329.098
2021-03-03,37000.0,37988.688
2021-03-04,36900.0,37629.05
2021-03-05,36600.0,37577.324
2021-03-08,36575.0,37339.652
2021-03-09,36250.0,37389.33
2021-03-10,36250.0,37055.918
2021-03-12,36225.0,37104.215
2021-03-15,36200.0,37006.926
2021-03-16,36675.0,37019.6
2021-03-17,36300.0,37429.816
2021-03-18,36600.0,37117.062
2021-03-19,37775.0,37388.543
2021-03-22,37775.0,38340.477
2021-03-23,36775.0,38454.797
