Date,real_close,close_arima
2017-10-23,9830.0,9980.513277053984
2017-10-24,9830.0,9839.291898337468
2017-10-25,9900.0,9842.12493773853
2017-10-26,9905.0,9899.527066272158
2017-10-27,9830.0,9901.339400446992
2017-10-30,9830.0,9836.462203912954
2017-10-31,9920.0,9837.377068190675
2017-11-01,9920.0,9913.955128346977
2017-11-02,9815.0,9912.097373906683
2017-11-03,9975.0,9822.588111295907
2017-11-06,9835.0,9964.653312927774
2017-11-07,9870.0,9840.46935161167
2017-11-08,9890.0,9873.6618137772
2017-11-09,9860.0,9888.316488005234
2017-11-10,9835.0,9862.45225259864
2017-11-13,9845.0,9841.004761916012
2017-11-14,9795.0,9848.306032772016
2017-11-15,9795.0,9803.616683318365
2017-11-16,9850.0,9802.225671625558
2017-11-17,9930.0,9847.151420309698
2017-11-20,9885.0,9915.596745610443
2017-11-21,9880.0,9878.991391738004
2017-11-22,9890.0,9878.42814047882
2017-11-23,9870.0,9887.671978793735
2017-11-24,9960.0,9870.851093857313
2017-11-27,10080.0,9948.94085705113
2017-11-28,10200.0,10053.931870304084
2017-11-29,10045.0,10165.172982077023
2017-11-30,9860.0,10036.51618258168
2017-12-01,9860.0,9883.125706364415
2017-12-04,9860.0,9884.281343961784
2017-12-05,9930.0,9875.406373898224
2017-12-06,9930.0,9932.191728019578
2017-12-07,10060.0,9927.777233143324
2017-12-08,10180.0,10043.179967792848
2017-12-11,10200.0,10148.601423845977
2017-12-12,10220.0,10170.880346831282
2017-12-13,10200.0,10197.52071010966
2017-12-14,10200.0,10185.608285955323
2017-12-15,10425.0,10191.16658927145
2017-12-18,10595.0,10396.034771076731
2017-12-19,10820.0,10551.036994147269
2017-12-20,10600.0,10776.614450602981
2017-12-21,10710.0,10571.519669812626
2017-12-22,10825.0,10696.885191280051
2017-12-25,10825.0,10803.833297147798
2017-12-26,10825.0,10808.312962097558
2017-12-27,10825.0,10816.258967384281
2017-12-28,10880.0,10820.103616670513
2017-12-29,11180.0,10872.794704661821
