Date,real_close,close_arima
2017-10-23,62775.0,64228.183456339444
2017-10-24,62025.0,62810.51814047668
2017-10-25,63000.0,62027.3993843243
2017-10-26,64675.0,62958.02648834721
2017-10-27,66900.0,64593.943453926346
2017-10-30,67675.0,66889.77406599875
2017-10-31,70000.0,67715.64254218528
2017-11-01,71750.0,70027.14531055586
2017-11-02,71925.0,71764.47422773506
2017-11-03,73600.0,71960.60756553599
2017-11-06,73950.0,73666.02114639149
2017-11-07,76800.0,74026.58573025734
2017-11-08,76525.0,76742.80519058234
2017-11-09,77250.0,76538.45277583603
2017-11-10,76000.0,77325.61595330866
2017-11-13,78950.0,76018.77466869354
2017-11-14,75950.0,78877.96049002901
2017-11-15,76950.0,75986.94044244594
2017-11-16,81000.0,76983.79084787819
2017-11-17,77975.0,80917.4078040126
2017-11-20,80375.0,78061.3085840402
2017-11-21,78850.0,80436.40181056481
2017-11-22,77975.0,78885.60531082081
2017-11-23,78000.0,77994.74759977478
2017-11-24,79500.0,78048.20670349701
2017-11-27,79500.0,79428.68450313073
2017-11-28,79850.0,79523.9970095574
2017-11-29,80100.0,79805.68940335205
2017-11-30,76525.0,80142.8124805562
2017-12-01,76525.0,76496.34725581182
2017-12-04,79150.0,76450.04138153755
2017-12-05,80300.0,78972.27623324883
2017-12-06,80325.0,80265.71509759112
2017-12-07,79950.0,80458.35192785994
2017-12-08,80575.0,80095.47295210202
2017-12-11,79850.0,80659.30056620711
2017-12-12,78400.0,79742.75313936557
2017-12-13,78300.0,78312.38327095377
2017-12-14,78300.0,78298.13861640154
2017-12-15,78575.0,78377.33850757309
2017-12-18,81000.0,78643.62741651216
2017-12-19,81000.0,80954.86544982354
2017-12-20,79075.0,80950.08737830404
2017-12-21,81000.0,78983.01164114075
2017-12-22,80950.0,80936.62386918202
2017-12-25,80950.0,81010.40663783695
2017-12-26,80950.0,81067.03593345027
2017-12-27,81400.0,80997.51580854264
2017-12-28,81750.0,81322.28300902797
2017-12-29,83800.0,81634.91877247431
