Date,real_close,close_arima
2017-10-23,62775.0,64218.7750732875
2017-10-24,62025.0,62796.29522043032
2017-10-25,63000.0,62082.88114943933
2017-10-26,64675.0,62976.46596553548
2017-10-27,66900.0,64624.43730225458
2017-10-30,67675.0,66856.39429393907
2017-10-31,70000.0,67621.5871831672
2017-11-01,71750.0,69963.77464312137
2017-11-02,71925.0,71661.92434391422
2017-11-03,73600.0,71926.02537183756
2017-11-06,73950.0,73580.43472480886
2017-11-07,76800.0,73903.97386725109
2017-11-08,76525.0,76801.94680320454
2017-11-09,77250.0,76434.57936688293
2017-11-10,76000.0,77256.95055800566
2017-11-13,78950.0,76018.4645378118
2017-11-14,75950.0,78917.19388444156
2017-11-15,76950.0,75992.9917786109
2017-11-16,81000.0,77064.16939342742
2017-11-17,77975.0,80782.80389438361
2017-11-20,80375.0,78067.74371829133
2017-11-21,78850.0,80355.05840321531
2017-11-22,77975.0,78811.3965599895
2017-11-23,78000.0,78105.32024801534
2017-11-24,79500.0,77931.62870074248
2017-11-27,79500.0,79516.95689862607
2017-11-28,79850.0,79419.321497463
2017-11-29,80100.0,79908.95347189398
2017-11-30,76525.0,80028.53289656599
2017-12-01,76525.0,76660.3545265574
2017-12-04,79150.0,76574.35815145737
2017-12-05,80300.0,79042.66703009355
2017-12-06,80325.0,80241.11731746979
2017-12-07,79950.0,80321.68162719505
2017-12-08,80575.0,79959.72590289757
2017-12-11,79850.0,80570.287884694
2017-12-12,78400.0,79841.52004812084
2017-12-13,78300.0,78471.2968084226
2017-12-14,78300.0,78308.5434166672
2017-12-15,78575.0,78297.44476284471
2017-12-18,81000.0,78571.23279277673
2017-12-19,81000.0,80939.78332854796
2017-12-20,79075.0,80940.54301163676
2017-12-21,81000.0,79165.47607063463
2017-12-22,80950.0,80971.08936034286
2017-12-25,80950.0,80883.04467716126
2017-12-26,80950.0,81007.38693961466
2017-12-27,81400.0,80902.77441286962
2017-12-28,81750.0,81428.56585623378
2017-12-29,83800.0,81696.9087800345
