Date,real_close,close_arima
2017-10-23,198.0,193.71894215943382
2017-10-24,228.0,197.05766815571454
2017-10-25,228.0,222.59541030615065
2017-10-26,228.0,227.73182551961736
2017-10-27,210.0,229.13754224798112
2017-10-30,199.0,211.71801461094086
2017-10-31,199.0,202.51467336395888
2017-11-01,199.0,201.29189761482868
2017-11-02,199.0,199.1165799460818
2017-11-03,199.0,198.61316669369288
2017-11-06,200.0,198.81640237969046
2017-11-07,191.0,199.87068740714363
2017-11-08,191.0,191.99787635917295
2017-11-09,191.0,192.1697470714491
2017-11-10,191.0,191.33011519218346
2017-11-13,191.0,190.9311498448901
2017-11-14,191.0,190.9099314424545
2017-11-15,194.0,190.97314136010223
2017-11-16,193.0,193.63880709944348
2017-11-17,194.0,192.73361430090978
2017-11-20,260.0,193.9066569996063
2017-11-21,324.0,252.3642245957393
2017-11-22,320.0,325.35978951879804
2017-11-23,320.0,313.17697617351075
2017-11-24,400.0,325.95800783285677
2017-11-27,418.0,423.1820731950875
2017-11-28,350.0,426.80851358491697
2017-11-29,416.0,343.2829620985001
2017-11-30,396.0,454.5627288069064
2017-12-01,396.0,356.44609648444396
2017-12-04,410.0,390.03918382794626
2017-12-05,374.0,423.59804936384955
2017-12-06,348.0,368.5544018276114
2017-12-07,278.0,371.2210072561556
2017-12-08,258.0,287.5238682202831
2017-12-11,306.0,261.6162270284033
2017-12-12,304.0,301.5192012617966
2017-12-13,284.0,298.903171249977
2017-12-14,270.0,288.8577424262325
2017-12-15,260.0,269.04363490062514
2017-12-18,240.0,261.9697993476115
2017-12-19,300.0,238.80115434501624
2017-12-20,276.0,305.0471945103768
2017-12-21,258.0,263.0476799002452
2017-12-22,252.0,273.04147813615344
2017-12-25,252.0,246.64000321238754
2017-12-26,252.0,254.6044389907834
2017-12-27,242.0,251.18344254420236
2017-12-28,244.0,243.1188785308462
2017-12-29,256.0,245.07207406772645
