real_price,Close_LSTM
160.0,158.28753585924838
160.0,158.16375250100086
160.0,158.16375250100086
161.0,158.16375250100086
162.0,158.28753585924838
146.0,158.41124367658415
146.0,156.42383703679297
146.0,156.42383703679297
147.0,156.42383703679297
143.0,156.548493413341
150.0,156.04958023224472
166.0,156.92215012053285
