Date,real_close,close_lstm
2020-12-22,129.0,123.90076
2020-12-23,121.0,124.90221
2020-12-28,130.0,126.73178
2020-12-29,130.0,122.9075
2020-12-30,130.0,132.68828
2021-01-04,130.0,132.68822
2021-01-05,127.0,132.68834
2021-01-06,130.0,125.8813
2021-01-07,130.0,125.68669
2021-01-08,122.0,132.35063
2021-01-11,115.0,125.292465
2021-01-12,116.0,122.1034
2021-01-13,118.0,118.17981
2021-01-14,113.0,119.25011
2021-01-15,117.0,120.22824
2021-01-18,110.0,120.74304
2021-01-19,118.0,119.47244
2021-01-20,115.0,124.3087
2021-01-21,116.0,119.52621
2021-01-22,113.0,122.28822
2021-01-25,113.0,121.16566
2021-01-26,111.0,117.83543
2021-01-27,108.0,117.3235
2021-01-28,103.0,115.44606
2021-01-29,103.0,114.38088
2021-02-01,97.0,109.08166
2021-02-02,108.0,106.649864
2021-02-03,105.0,107.97569
2021-02-04,112.0,115.64859
2021-02-05,105.0,111.75647
2021-02-08,102.0,115.41082
2021-02-09,102.0,112.07696
2021-02-10,98.0,109.84825
2021-02-11,107.0,105.95008
2021-02-15,120.0,106.98696
2021-02-16,112.0,119.915115
2021-02-17,109.0,122.06843
2021-02-18,114.0,120.81818
2021-02-19,113.0,115.757195
2021-02-22,112.0,117.6569
2021-02-23,118.0,114.38844
2021-02-24,117.0,120.50962
2021-02-25,116.0,119.64579
2021-02-26,118.0,116.54727
2021-03-01,111.0,116.637596
2021-03-02,111.0,120.154755
2021-03-03,115.0,116.11645
2021-03-04,117.0,114.733185
2021-03-05,133.0,120.00502
2021-03-08,136.0,132.5143
2021-03-09,138.0,145.78502
2021-03-10,137.0,137.31354
2021-03-12,142.0,136.22093
2021-03-15,148.0,139.88586
2021-03-16,147.0,142.07973
2021-03-17,141.0,143.90271
2021-03-18,145.0,141.37755
2021-03-19,146.0,149.01172
2021-03-22,170.0,145.39586
2021-03-23,165.0,155.28574
2021-03-24,164.0,165.44196
2021-03-25,153.0,177.62386
2021-03-26,143.0,164.59663
2021-03-29,155.0,149.54822
2021-03-30,157.0,149.59976
2021-03-31,157.0,157.27264
2021-04-01,163.0,156.32762
2021-04-05,163.0,155.6004
2021-04-06,164.0,166.87103
2021-04-07,165.0,160.81686
2021-04-08,166.0,170.92877
2021-04-09,164.0,166.55733
2021-04-12,164.0,162.12817
2021-04-13,170.0,159.05818
2021-04-14,176.0,164.42209
2021-04-15,182.0,175.96901
2021-04-16,185.0,178.95724
2021-04-19,185.0,182.43416
2021-04-20,184.0,185.26599
2021-04-21,185.0,184.65488
2021-04-22,175.0,177.8876
2021-04-23,180.0,189.52505
2021-04-26,182.0,175.6499
2021-04-27,185.0,179.65149
2021-04-28,182.0,181.0135
2021-04-29,175.0,181.71881
2021-04-30,166.0,178.66031
2021-05-03,170.0,170.3008
2021-05-04,172.0,175.24986
2021-05-05,180.0,168.62
2021-05-06,170.0,171.35596
2021-05-07,168.0,175.47166
2021-05-10,166.0,169.11185
2021-05-11,170.0,164.06236
2021-05-17,166.0,160.42894
2021-05-18,171.0,167.95677
2021-05-19,166.0,164.08755
2021-05-20,171.0,169.38972
2021-05-21,170.0,169.45753
2021-05-24,177.0,169.3373
2021-05-25,177.0,170.61395
2021-05-27,177.0,175.78737
2021-05-28,178.0,173.4641
2021-05-31,187.0,176.16962
2021-06-02,185.0,178.60443
2021-06-03,186.0,184.21223
2021-06-04,191.0,179.25264
2021-06-07,190.0,186.1603
2021-06-08,187.0,185.46785
2021-06-09,188.0,182.3338
2021-06-10,188.0,183.47337
2021-06-11,185.0,184.13509
2021-06-14,189.0,186.36357
2021-06-15,185.0,189.37093
2021-06-16,187.0,186.60498
2021-06-17,186.0,180.15063
2021-06-18,197.0,185.15108
2021-06-21,198.0,185.57509
2021-06-22,204.0,196.36018
2021-06-23,194.0,193.60829
2021-06-24,202.0,199.62051
2021-06-25,196.0,190.30824
2021-06-28,202.0,201.52855
2021-06-29,214.0,193.21574
2021-06-30,260.0,201.18149
2021-07-01,242.0,228.71663
2021-07-02,226.0,266.88507
2021-07-05,212.0,233.84357
2021-07-06,240.0,209.71254
2021-07-07,224.0,204.84233
2021-07-08,210.0,236.79628
2021-07-09,196.0,219.5418
2021-07-12,206.0,208.21461
2021-07-13,200.0,203.68835
2021-07-14,204.0,201.62527
2021-07-15,208.0,204.38045
2021-07-16,208.0,206.03178
2021-07-19,210.0,204.2193
2021-07-21,210.0,205.29878
2021-07-22,208.0,204.87859
2021-07-23,204.0,207.14478
2021-07-26,208.0,205.05904
2021-07-27,200.0,205.73112
2021-07-28,199.0,201.79121
2021-07-29,204.0,201.32504
2021-07-30,202.0,200.11516
2021-08-02,198.0,201.40926
2021-08-03,197.0,196.04099
2021-08-04,200.0,192.75423
2021-08-05,202.0,195.63849
2021-08-06,193.0,197.94461
2021-08-09,195.0,195.56973
2021-08-10,195.0,191.70041
2021-08-12,189.0,193.01529
2021-08-13,190.0,192.14223
2021-08-16,178.0,185.57248
2021-08-18,166.0,184.152
2021-08-19,158.0,175.47113
2021-08-20,153.0,163.65509
2021-08-23,165.0,156.55121
2021-08-24,170.0,154.26404
2021-08-25,180.0,164.3742
2021-08-26,180.0,173.22679
2021-08-27,190.0,182.83388
2021-08-30,177.0,188.13158
2021-08-31,166.0,185.48383
2021-09-01,175.0,174.42436
2021-09-02,180.0,171.69028
2021-09-03,179.0,178.41933
2021-09-06,172.0,178.95273
2021-09-07,175.0,176.20451
2021-09-08,179.0,168.43082
2021-09-09,169.0,174.75226
2021-09-10,168.0,179.07545
2021-09-13,168.0,175.2498
2021-09-14,175.0,167.95415
2021-09-15,172.0,165.78824
2021-09-16,178.0,171.32841
2021-09-17,177.0,174.45543
2021-09-20,206.0,175.78793
2021-09-21,193.0,185.506
2021-09-22,180.0,199.92938
2021-09-23,183.0,186.99512
2021-09-24,178.0,177.56325
2021-09-27,177.0,179.83534
2021-09-28,177.0,175.92557
2021-09-29,179.0,177.33315
2021-09-30,180.0,174.7003
2021-10-01,184.0,177.48439
2021-10-04,183.0,178.23721
2021-10-05,178.0,179.74068
2021-10-06,180.0,178.24905
2021-10-07,180.0,176.28757
2021-10-08,189.0,176.27676
2021-10-11,181.0,180.90094
2021-10-12,183.0,183.9422
2021-10-13,183.0,179.0777
2021-10-14,183.0,176.19254
2021-10-15,179.0,178.31758
2021-10-18,178.0,177.15958
2021-10-19,178.0,175.55714
2021-10-21,170.0,173.69626
2021-10-22,180.0,174.10483
2021-10-25,178.0,171.10811
2021-10-26,175.0,174.60806
2021-10-27,173.0,173.77756
