Date,real_close,close_lstm
2017-03-14,64475.0,63347.277
2017-03-15,64450.0,63940.438
2017-03-16,65050.0,64417.47
2017-03-17,65250.0,65047.355
2017-03-20,65450.0,65650.734
2017-03-21,65800.0,65177.707
2017-03-22,65425.0,65630.55
2017-03-23,65450.0,65492.516
2017-03-24,64925.0,65396.195
2017-03-27,64500.0,64937.04
2017-03-29,65500.0,64675.098
2017-03-30,66700.0,64858.62
