Date,real_close,close_lstm
2017-10-23,62775.0,65195.87
2017-10-24,62025.0,64952.023
2017-10-25,63000.0,64669.3
2017-10-26,64675.0,64823.348
2017-10-27,66900.0,65841.99
2017-10-30,67675.0,67284.445
2017-10-31,70000.0,68310.47
2017-11-01,71750.0,70112.81
2017-11-02,71925.0,71007.36
2017-11-03,73600.0,71644.97
2017-11-06,73950.0,72772.41
2017-11-07,76800.0,73225.195
2017-11-08,76525.0,74755.96
2017-11-09,77250.0,74921.05
2017-11-10,76000.0,75764.8
2017-11-13,78950.0,74966.55
2017-11-14,75950.0,76151.41
2017-11-15,76950.0,75419.82
2017-11-16,81000.0,75573.11
2017-11-17,77975.0,77916.88
2017-11-20,80375.0,77866.99
2017-11-21,78850.0,77061.586
2017-11-22,77975.0,76923.9
2017-11-23,78000.0,76183.086
2017-11-24,79500.0,75922.164
2017-11-27,79500.0,76624.555
2017-11-28,79850.0,77100.57
2017-11-29,80100.0,77158.99
2017-11-30,76525.0,77487.81
2017-12-01,76525.0,76614.83
2017-12-04,79150.0,74510.55
2017-12-05,80300.0,77127.15
2017-12-06,80325.0,77330.38
2017-12-07,79950.0,77577.21
2017-12-08,80575.0,77103.805
2017-12-11,79850.0,77532.375
2017-12-12,78400.0,77063.06
2017-12-13,78300.0,76786.78
2017-12-14,78300.0,75966.555
2017-12-15,78575.0,76679.984
2017-12-18,81000.0,76603.05
2017-12-19,81000.0,77369.34
2017-12-20,79075.0,77573.47
2017-12-21,81000.0,77005.8
2017-12-22,80950.0,77494.05
2017-12-25,80950.0,77565.38
2017-12-26,80950.0,77398.43
2017-12-27,81400.0,77398.43
2017-12-28,81750.0,77547.25
2017-12-29,83800.0,78192.8
