Date,real_close,close_lstm
2017-03-14,8440.0,8473.378
2017-03-15,8435.0,8446.329
2017-03-16,8720.0,8428.536
2017-03-17,8800.0,8644.239
2017-03-20,8785.0,8552.847
2017-03-21,8785.0,8659.538
2017-03-22,8570.0,8648.846
2017-03-23,8500.0,8433.998
2017-03-24,8630.0,8488.199
2017-03-27,8670.0,8581.689
2017-03-29,8730.0,8599.507
2017-03-30,8740.0,8650.023
