Date,real_close,close_lstm
2020-12-22,7475.0,7740.406
2020-12-23,7425.0,7674.6416
2020-12-28,7450.0,7586.926
2020-12-29,7350.0,7589.9824
2020-12-30,7350.0,7550.481
2021-01-04,7475.0,7565.1904
2021-01-05,7375.0,7575.3145
2021-01-06,7200.0,7571.06
2021-01-07,7200.0,7440.563
2021-01-08,7175.0,7357.4893
2021-01-11,7200.0,7367.1357
2021-01-12,7100.0,7362.1875
2021-01-13,7025.0,7350.356
2021-01-14,7000.0,7281.9414
2021-01-15,6950.0,7210.8125
2021-01-18,7500.0,7175.5674
2021-01-19,7575.0,7331.4453
2021-01-20,7400.0,7776.874
2021-01-21,7325.0,7619.8667
2021-01-22,7275.0,7530.175
2021-01-25,7250.0,7469.16
2021-01-26,7250.0,7371.5728
2021-01-27,7125.0,7442.9644
2021-01-28,7075.0,7376.9272
2021-01-29,6925.0,7243.802
2021-02-01,7025.0,7212.96
2021-02-02,7000.0,7142.3726
2021-02-03,7175.0,7231.4795
2021-02-04,7300.0,7312.061
2021-02-05,7225.0,7412.9727
2021-02-08,7100.0,7433.3945
2021-02-09,7100.0,7341.614
2021-02-10,7150.0,7289.3755
2021-02-11,7175.0,7293.165
2021-02-15,7050.0,7328.803
2021-02-16,7025.0,7288.314
2021-02-17,7100.0,7243.249
2021-02-18,6975.0,7226.0127
2021-02-19,6950.0,7223.28
2021-02-22,6875.0,7150.641
2021-02-23,6850.0,7135.961
2021-02-24,6850.0,7079.93
2021-02-25,6775.0,7087.391
2021-02-26,7000.0,7038.2773
2021-03-01,6825.0,7045.9214
2021-03-02,6825.0,7115.174
2021-03-03,6875.0,7021.9272
2021-03-04,6725.0,7055.847
2021-03-05,6725.0,7025.822
2021-03-08,6650.0,6947.4624
2021-03-09,6550.0,6955.607
2021-03-10,6575.0,6855.1895
2021-03-12,6700.0,6831.205
2021-03-15,6575.0,6878.1416
2021-03-16,6550.0,6891.9507
2021-03-17,6475.0,6831.0664
2021-03-18,6600.0,6791.4907
2021-03-19,6750.0,6804.2344
2021-03-22,6700.0,6883.564
2021-03-23,6750.0,6960.526
2021-03-24,6575.0,6955.0186
2021-03-25,6650.0,6896.8823
2021-03-26,6600.0,6845.579
2021-03-29,6725.0,6887.4775
2021-03-30,6550.0,6901.788
2021-03-31,6575.0,6874.593
2021-04-01,6625.0,6810.0728
2021-04-05,6475.0,6853.4307
2021-04-06,6475.0,6815.1343
2021-04-07,6525.0,6759.516
2021-04-08,6600.0,6766.298
2021-04-09,6475.0,6858.4307
2021-04-12,6325.0,6808.3506
2021-04-13,6225.0,6700.9175
2021-04-14,6300.0,6573.603
2021-04-15,6400.0,6577.9185
2021-04-16,6325.0,6618.266
2021-04-19,6300.0,6647.11
2021-04-20,6225.0,6610.423
2021-04-21,6100.0,6551.8906
2021-04-22,6125.0,6466.8735
2021-04-23,6075.0,6443.261
2021-04-26,6125.0,6434.753
2021-04-27,6025.0,6448.6963
2021-04-28,6075.0,6449.1743
2021-04-29,6050.0,6385.7534
2021-04-30,6000.0,6405.9224
2021-05-03,5900.0,6363.3613
2021-05-04,5750.0,6314.3584
2021-05-05,5775.0,6206.49
2021-05-06,5550.0,6174.498
2021-05-07,5525.0,6069.5435
2021-05-10,5700.0,5983.2573
2021-05-11,5625.0,6066.5146
2021-05-17,5600.0,6084.2207
2021-05-18,5575.0,6038.2173
2021-05-19,5450.0,6027.8037
2021-05-20,5625.0,5943.6587
2021-05-21,5575.0,5966.076
2021-05-24,5725.0,6038.9785
2021-05-25,5675.0,6079.291
2021-05-27,5825.0,6093.274
2021-05-28,5775.0,6144.7466
2021-05-31,5850.0,6160.6587
2021-06-02,5850.0,6175.6733
2021-06-03,5775.0,6257.9014
2021-06-04,5650.0,6153.55
2021-06-07,5625.0,6120.706
2021-06-08,5475.0,6068.2725
2021-06-09,5300.0,5962.9756
2021-06-10,5300.0,5847.8857
2021-06-11,5350.0,5822.872
2021-06-14,5250.0,5786.463
2021-06-15,5175.0,5797.1353
2021-06-16,5200.0,5702.491
2021-06-17,5075.0,5689.562
2021-06-18,4900.0,5653.4077
2021-06-21,5100.0,5538.9727
2021-06-22,5050.0,5482.503
2021-06-23,4990.0,5606.875
2021-06-24,4960.0,5582.779
2021-06-25,5000.0,5550.0576
2021-06-28,5025.0,5554.0693
2021-06-29,5000.0,5559.288
2021-06-30,4950.0,5595.5107
2021-07-01,5225.0,5537.458
2021-07-02,5150.0,5609.2065
2021-07-05,4950.0,5672.8896
2021-07-06,5000.0,5593.948
2021-07-07,4930.0,5535.9854
2021-07-08,4860.0,5509.5425
2021-07-09,4890.0,5485.693
2021-07-12,5025.0,5443.761
2021-07-13,5100.0,5526.1855
2021-07-14,5100.0,5631.747
2021-07-15,5150.0,5590.6333
2021-07-16,5150.0,5620.5796
2021-07-19,5075.0,5658.8706
2021-07-21,5125.0,5618.168
2021-07-22,5025.0,5629.678
2021-07-23,4800.0,5613.133
2021-07-26,4700.0,5451.3975
2021-07-27,4500.0,5365.7344
2021-07-28,4450.0,5235.7686
2021-07-29,4330.0,5156.8955
2021-07-30,4220.0,5093.2227
2021-08-02,4400.0,5028.167
2021-08-03,4380.0,5015.1235
2021-08-04,4330.0,5102.2524
2021-08-05,4440.0,5070.3813
2021-08-06,4420.0,5062.6753
2021-08-09,4310.0,5124.433
2021-08-10,4250.0,5071.056
2021-08-12,4210.0,5004.2344
2021-08-13,4250.0,4986.421
2021-08-16,4150.0,4978.163
2021-08-18,4230.0,4946.7563
2021-08-19,4110.0,4950.905
2021-08-20,4070.0,4938.721
2021-08-23,4060.0,4865.8535
2021-08-24,4080.0,4860.6826
2021-08-25,4170.0,4854.63
2021-08-26,4090.0,4903.205
2021-08-27,4030.0,4892.31
2021-08-30,4130.0,4835.972
2021-08-31,4050.0,4859.528
2021-09-01,4100.0,4869.502
2021-09-02,4150.0,4864.784
2021-09-03,4240.0,4896.4546
2021-09-06,4250.0,4947.8623
2021-09-07,4250.0,4986.5728
2021-09-08,4100.0,4996.2563
2021-09-09,4100.0,4931.1934
2021-09-10,4080.0,4880.463
2021-09-13,4040.0,4887.1167
2021-09-14,4050.0,4851.6587
2021-09-15,4040.0,4845.267
2021-09-16,4010.0,4842.1143
2021-09-17,3950.0,4829.3936
2021-09-20,3880.0,4791.1353
2021-09-21,3840.0,4742.1885
2021-09-22,4040.0,4690.0576
2021-09-23,4050.0,4749.5635
2021-09-24,3970.0,4837.0576
2021-09-27,3860.0,4808.509
2021-09-28,3820.0,4743.07
2021-09-29,3920.0,4691.1987
2021-09-30,3950.0,4697.522
2021-10-01,3860.0,4770.293
2021-10-04,3980.0,4733.688
2021-10-05,4150.0,4751.4805
2021-10-06,4270.0,4845.7026
2021-10-07,4830.0,4964.033
2021-10-08,4760.0,5145.462
2021-10-11,4830.0,5406.9414
2021-10-12,4930.0,5385.8877
2021-10-13,5250.0,5430.949
2021-10-14,5325.0,5578.625
2021-10-15,5225.0,5745.4395
2021-10-18,5100.0,5745.1084
2021-10-19,5125.0,5686.407
2021-10-21,5000.0,5632.0903
2021-10-22,4850.0,5593.8364
2021-10-25,4580.0,5463.209
2021-10-26,4640.0,5327.0884
2021-10-27,4540.0,5265.9087
2021-10-28,4440.0,5246.382
2021-10-29,4420.0,5166.9775
2021-11-01,4420.0,5138.044
2021-11-02,4470.0,5149.375
2021-11-03,4450.0,5121.3765
2021-11-04,4450.0,5153.6216
2021-11-05,4430.0,5153.7466
2021-11-08,4460.0,5130.711
2021-11-09,4430.0,5138.037
2021-11-10,4370.0,5123.1562
2021-11-11,4660.0,5096.5874
2021-11-12,4600.0,5177.68
2021-11-15,4510.0,5287.4326
2021-11-16,4570.0,5229.2534
2021-11-17,4500.0,5189.6875
2021-11-18,4480.0,5203.957
2021-11-19,4660.0,5166.327
2021-11-22,4840.0,5222.792
2021-11-23,4880.0,5338.831
2021-11-24,4840.0,5424.8237
2021-11-25,4820.0,5436.7583
2021-11-26,4710.0,5424.4893
2021-11-29,4630.0,5365.8164
2021-11-30,4480.0,5284.56
2021-12-01,4310.0,5201.038
2021-12-02,4290.0,5105.451
2021-12-03,4220.0,5012.707
2021-12-06,4200.0,4998.09
2021-12-07,4270.0,4957.946
2021-12-08,4270.0,4993.8374
2021-12-09,4370.0,5024.9956
2021-12-10,4430.0,5041.079
2021-12-13,4380.0,5082.505
2021-12-14,4290.0,5098.8164
2021-12-15,4270.0,5041.311
2021-12-16,4210.0,5024.35
2021-12-17,4150.0,4993.569
2021-12-20,4140.0,4937.536
2021-12-21,4080.0,4909.5703
2021-12-22,4060.0,4896.395
2021-12-23,4080.0,4868.683
2021-12-24,4200.0,4863.915
2021-12-27,4210.0,4904.9844
2021-12-28,4180.0,4952.84
2021-12-29,4120.0,4953.503
2021-12-30,4110.0,4918.882
