Date,real_close,close_lstm
2020-12-22,41325.0,41741.67
2020-12-23,41075.0,41431.613
2020-12-28,41025.0,41133.363
2020-12-29,41075.0,41101.203
2020-12-30,41000.0,41281.58
2021-01-04,41000.0,41097.98
2021-01-05,40725.0,41005.082
2021-01-06,40350.0,40795.773
2021-01-07,40350.0,40419.965
2021-01-08,41250.0,40460.906
2021-01-11,41250.0,41183.09
2021-01-12,40500.0,41240.086
2021-01-13,41450.0,40565.676
2021-01-14,40800.0,41375.98
2021-01-15,40800.0,40869.246
2021-01-18,41175.0,40886.76
2021-01-19,41175.0,41155.438
2021-01-20,41075.0,41240.89
2021-01-21,41075.0,41163.242
2021-01-22,40850.0,41226.785
2021-01-25,40250.0,40839.66
2021-01-26,39925.0,40344.75
2021-01-27,40025.0,40057.508
2021-01-28,38925.0,40059.926
2021-01-29,37725.0,39120.305
2021-02-01,38200.0,37994.664
2021-02-02,39050.0,38261.395
2021-02-03,38825.0,39523.586
2021-02-04,38800.0,39081.8
2021-02-05,38875.0,39022.3
2021-02-08,38800.0,39055.137
2021-02-09,38775.0,39047.254
2021-02-10,38500.0,39036.477
2021-02-11,38725.0,38764.965
2021-02-15,38725.0,38954.676
2021-02-16,38475.0,38939.297
2021-02-17,38125.0,38682.246
2021-02-18,38000.0,38392.1
2021-02-19,37750.0,38220.957
2021-02-22,37075.0,37995.758
2021-02-23,36550.0,37315.297
2021-02-24,36700.0,36803.6
2021-02-25,36675.0,37049.457
2021-02-26,36500.0,36996.797
2021-03-01,36600.0,36769.63
2021-03-02,37375.0,36886.793
2021-03-03,37000.0,37432.14
2021-03-04,36900.0,37263.07
2021-03-05,36600.0,37145.43
2021-03-08,36575.0,36917.766
2021-03-09,36250.0,36977.305
2021-03-10,36250.0,36631.836
2021-03-12,36225.0,36650.832
2021-03-15,36200.0,36548.863
2021-03-16,36675.0,36546.61
2021-03-17,36300.0,36932.85
2021-03-18,36600.0,36708.938
2021-03-19,37775.0,36955.06
2021-03-22,37775.0,37872.656
2021-03-23,36775.0,38182.86
2021-03-24,35825.0,37206.63
2021-03-25,35825.0,36193.41
2021-03-26,36100.0,36232.01
2021-03-29,36450.0,36478.844
2021-03-30,36675.0,36885.02
2021-03-31,36175.0,37011.508
2021-04-01,36325.0,36506.055
2021-04-05,36200.0,36721.906
2021-04-06,36275.0,36635.203
2021-04-07,36225.0,36732.703
2021-04-08,37050.0,36644.105
2021-04-09,38050.0,37281.46
2021-04-12,36825.0,38282.83
2021-04-13,36375.0,37222.156
2021-04-14,36625.0,36700.637
2021-04-15,36350.0,37005.645
2021-04-16,36400.0,36709.367
2021-04-19,36250.0,36774.355
2021-04-20,36350.0,36614.035
2021-04-21,36200.0,36788.043
2021-04-22,36125.0,36622.26
2021-04-23,36050.0,36548.457
2021-04-26,36225.0,36406.363
2021-04-27,36000.0,36603.66
2021-04-28,36425.0,36383.62
2021-04-29,36125.0,36822.168
2021-04-30,36100.0,36584.492
2021-05-03,35900.0,36514.457
2021-05-04,35700.0,36317.227
2021-05-05,35400.0,36123.46
2021-05-06,35175.0,35790.61
2021-05-07,35075.0,35657.156
2021-05-10,35175.0,35503.383
2021-05-11,35050.0,35595.445
2021-05-17,33600.0,35581.285
2021-05-18,33800.0,34190.055
2021-05-19,33075.0,34425.516
2021-05-20,32925.0,33733.863
2021-05-21,32925.0,33521.88
2021-05-24,33000.0,33584.29
2021-05-25,33100.0,33712.05
2021-05-27,32900.0,33699.406
2021-05-28,32900.0,33440.125
2021-05-31,33150.0,33597.05
2021-06-02,33850.0,33776.227
2021-06-03,33600.0,34458.83
2021-06-04,33350.0,34115.312
2021-06-07,33475.0,33976.63
2021-06-08,33025.0,34132.54
2021-06-09,32875.0,33717.52
2021-06-10,33600.0,33534.184
2021-06-11,33600.0,34319.707
2021-06-14,33900.0,34225.01
2021-06-15,34700.0,34393.582
2021-06-16,35650.0,35106.387
2021-06-17,36025.0,36053.223
2021-06-18,35750.0,36293.426
2021-06-21,36225.0,36046.023
2021-06-22,37500.0,36454.707
2021-06-23,37925.0,37636.23
2021-06-24,38275.0,38164.625
2021-06-25,38750.0,38353.824
2021-06-28,40750.0,38893.293
2021-06-29,43500.0,40521.387
2021-06-30,44200.0,43108.0
2021-07-01,44200.0,43621.88
2021-07-02,47250.0,43693.15
2021-07-05,43950.0,46758.0
2021-07-06,41425.0,44085.05
2021-07-07,40850.0,41302.656
2021-07-08,40575.0,41068.594
2021-07-09,41150.0,40989.453
2021-07-12,41775.0,41271.2
2021-07-13,41550.0,41797.777
2021-07-14,40500.0,41743.35
2021-07-15,40700.0,40586.297
2021-07-16,40200.0,40782.406
2021-07-19,37400.0,40258.934
2021-07-21,35975.0,37659.78
2021-07-22,36250.0,36295.438
2021-07-23,36050.0,36706.387
2021-07-26,35525.0,36409.605
2021-07-27,34800.0,35981.082
2021-07-28,34300.0,35267.004
2021-07-29,34825.0,34905.953
2021-07-30,32800.0,35223.402
2021-08-02,32700.0,33443.727
2021-08-03,33050.0,33421.723
2021-08-04,32725.0,33643.38
2021-08-05,32925.0,33395.402
2021-08-06,32800.0,33549.92
2021-08-09,32825.0,33503.855
2021-08-10,32575.0,33566.7
2021-08-12,32900.0,33304.65
2021-08-13,32600.0,33528.152
2021-08-16,32250.0,33320.82
2021-08-18,30875.0,32977.598
2021-08-19,30200.0,31658.205
2021-08-20,30300.0,31140.473
2021-08-23,31775.0,31200.832
2021-08-24,32275.0,32500.738
2021-08-25,32375.0,32964.168
2021-08-26,32200.0,33116.14
2021-08-27,31975.0,32988.535
2021-08-30,32650.0,32772.844
2021-08-31,33075.0,33273.688
2021-09-01,33350.0,33755.207
2021-09-02,32600.0,34024.375
2021-09-03,33100.0,33361.734
2021-09-06,33075.0,33694.867
2021-09-07,32850.0,33802.848
2021-09-08,32350.0,33596.848
2021-09-09,33550.0,33115.793
2021-09-10,33150.0,34143.68
2021-09-13,32400.0,33805.977
2021-09-14,32500.0,33161.836
2021-09-15,32000.0,33273.21
2021-09-16,32350.0,32804.85
2021-09-17,31850.0,33072.36
2021-09-20,31900.0,32657.377
2021-09-21,31450.0,32632.52
2021-09-22,31400.0,32327.24
2021-09-23,31400.0,32314.586
2021-09-24,31075.0,32271.34
2021-09-27,31025.0,31959.775
2021-09-28,31550.0,32002.8
2021-09-29,31675.0,32371.373
2021-09-30,32550.0,32432.72
