Date,real_close,close_lstm
2020-12-22,7475.0,7382.3804
2020-12-23,7425.0,7321.9697
2020-12-28,7450.0,7240.657
2020-12-29,7350.0,7247.052
2020-12-30,7350.0,7199.7935
2021-01-04,7475.0,7208.9556
2021-01-05,7375.0,7236.93
2021-01-06,7200.0,7216.358
2021-01-07,7200.0,7068.666
2021-01-08,7175.0,7001.5913
2021-01-11,7200.0,6996.8994
2021-01-12,7100.0,6993.7183
2021-01-13,7025.0,6978.673
2021-01-14,7000.0,6901.98
2021-01-15,6950.0,6829.216
2021-01-18,7500.0,6805.006
2021-01-19,7575.0,6982.0527
2021-01-20,7400.0,7323.306
2021-01-21,7325.0,7243.305
2021-01-22,7275.0,7167.9004
2021-01-25,7250.0,7112.665
2021-01-26,7250.0,7024.842
2021-01-27,7125.0,7082.0967
2021-01-28,7075.0,7018.3447
2021-01-29,6925.0,6882.804
2021-02-01,7025.0,6819.1177
2021-02-02,7000.0,6791.3057
2021-02-03,7175.0,6872.44
2021-02-04,7300.0,6958.5938
2021-02-05,7225.0,7059.5312
2021-02-08,7100.0,7078.038
2021-02-09,7100.0,6978.2495
2021-02-10,7150.0,6936.349
2021-02-11,7175.0,6950.911
2021-02-15,7050.0,6986.258
2021-02-16,7025.0,6932.891
2021-02-17,7100.0,6883.6665
2021-02-18,6975.0,6880.787
2021-02-19,6950.0,6860.7344
2021-02-22,6875.0,6794.7783
2021-02-23,6850.0,6766.403
2021-02-24,6850.0,6716.2183
2021-02-25,6775.0,6722.4033
2021-02-26,7000.0,6669.007
2021-03-01,6825.0,6687.624
2021-03-02,6825.0,6748.369
2021-03-03,6875.0,6656.0757
2021-03-04,6725.0,6701.881
2021-03-05,6725.0,6657.686
2021-03-08,6650.0,6589.1357
2021-03-09,6550.0,6588.178
2021-03-10,6575.0,6478.3604
2021-03-12,6700.0,6468.371
2021-03-15,6575.0,6522.9424
2021-03-16,6550.0,6517.6743
2021-03-17,6475.0,6458.323
2021-03-18,6600.0,6417.3745
2021-03-19,6750.0,6437.7124
2021-03-22,6700.0,6515.786
2021-03-23,6750.0,6599.6406
2021-03-24,6575.0,6594.9165
2021-03-25,6650.0,6526.0986
2021-03-26,6600.0,6486.8784
2021-03-29,6725.0,6522.5405
2021-03-30,6550.0,6542.184
2021-03-31,6575.0,6498.6772
2021-04-01,6625.0,6443.401
2021-04-05,6475.0,6491.429
2021-04-06,6475.0,6446.784
2021-04-07,6525.0,6394.294
2021-04-08,6600.0,6405.568
2021-04-09,6475.0,6489.8423
2021-04-12,6325.0,6435.239
2021-04-13,6225.0,6317.133
2021-04-14,6300.0,6195.0215
2021-04-15,6400.0,6210.635
2021-04-16,6325.0,6256.382
2021-04-19,6300.0,6277.692
2021-04-20,6225.0,6241.3574
2021-04-21,6100.0,6172.637
2021-04-22,6125.0,6077.6816
2021-04-23,6075.0,6061.1025
2021-04-26,6125.0,6052.2056
2021-04-27,6025.0,6069.952
2021-04-28,6075.0,6062.3896
2021-04-29,6050.0,6007.314
2021-04-30,6000.0,6010.035
2021-05-03,5900.0,5966.257
2021-05-04,5750.0,5923.063
2021-05-05,5775.0,5792.7876
2021-05-06,5550.0,5765.9414
2021-05-07,5525.0,5629.2827
2021-05-10,5700.0,5554.1646
2021-05-11,5625.0,5636.351
2021-05-17,5600.0,5662.003
2021-05-18,5575.0,5632.417
2021-05-19,5450.0,5628.2256
2021-05-20,5625.0,5533.863
2021-05-21,5575.0,5565.018
2021-05-24,5725.0,5637.346
2021-05-25,5675.0,5681.729
2021-05-27,5825.0,5687.282
2021-05-28,5775.0,5708.614
2021-05-31,5850.0,5757.3413
2021-06-02,5850.0,5784.77
2021-06-03,5775.0,5849.0938
2021-06-04,5650.0,5753.274
2021-06-07,5625.0,5715.9717
2021-06-08,5475.0,5659.5225
2021-06-09,5300.0,5550.5405
2021-06-10,5300.0,5402.23
2021-06-11,5350.0,5399.593
2021-06-14,5250.0,5370.3296
2021-06-15,5175.0,5384.5596
2021-06-16,5200.0,5271.211
2021-06-17,5075.0,5265.9136
2021-06-18,4900.0,5224.427
2021-06-21,5100.0,5056.4204
2021-06-22,5050.0,5056.84
2021-06-23,4990.0,5182.5137
2021-06-24,4960.0,5163.8037
2021-06-25,5000.0,5135.4067
2021-06-28,5025.0,5134.391
2021-06-29,5000.0,5141.1216
2021-06-30,4950.0,5168.7856
2021-07-01,5225.0,5112.482
2021-07-02,5150.0,5193.7666
2021-07-05,4950.0,5247.874
2021-07-06,5000.0,5160.0034
2021-07-07,4930.0,5119.2754
2021-07-08,4860.0,5077.5327
2021-07-09,4890.0,5055.067
2021-07-12,5025.0,5021.565
2021-07-13,5100.0,5091.5264
2021-07-14,5100.0,5195.451
2021-07-15,5150.0,5170.3354
2021-07-16,5150.0,5206.9985
2021-07-19,5075.0,5252.459
2021-07-21,5125.0,5208.939
2021-07-22,5025.0,5217.6733
2021-07-23,4800.0,5182.74
2021-07-26,4700.0,4943.983
2021-07-27,4500.0,4905.1875
2021-07-28,4450.0,4742.6924
2021-07-29,4330.0,4708.45
2021-07-30,4220.0,4615.9097
2021-08-02,4400.0,4515.291
2021-08-03,4380.0,4534.507
2021-08-04,4330.0,4639.625
2021-08-05,4440.0,4607.323
2021-08-06,4420.0,4583.97
2021-08-09,4310.0,4667.2603
2021-08-10,4250.0,4616.848
2021-08-12,4210.0,4544.7266
2021-08-13,4250.0,4514.2803
2021-08-16,4150.0,4532.998
2021-08-18,4230.0,4486.363
2021-08-19,4110.0,4476.804
2021-08-20,4070.0,4475.4023
2021-08-23,4060.0,4408.6045
2021-08-24,4080.0,4389.8643
2021-08-25,4170.0,4391.076
2021-08-26,4090.0,4439.066
2021-08-27,4030.0,4427.7603
2021-08-30,4130.0,4365.783
2021-08-31,4050.0,4396.3687
2021-09-01,4100.0,4374.9272
2021-09-02,4150.0,4394.8027
2021-09-03,4240.0,4444.8604
2021-09-06,4250.0,4487.4424
2021-09-07,4250.0,4529.691
2021-09-08,4100.0,4540.236
2021-09-09,4100.0,4456.103
2021-09-10,4080.0,4411.9507
2021-09-13,4040.0,4426.915
2021-09-14,4050.0,4387.5645
2021-09-15,4040.0,4383.204
2021-09-16,4010.0,4377.4966
2021-09-17,3950.0,4358.245
2021-09-20,3880.0,4288.3423
2021-09-21,3840.0,4260.6226
2021-09-22,4040.0,4204.564
2021-09-23,4050.0,4244.384
2021-09-24,3970.0,4355.7124
2021-09-27,3860.0,4326.038
2021-09-28,3820.0,4258.4766
2021-09-29,3920.0,4220.142
2021-09-30,3950.0,4226.3945
2021-10-01,3860.0,4276.498
2021-10-04,3980.0,4241.001
2021-10-05,4150.0,4254.6904
2021-10-06,4270.0,4348.1772
2021-10-07,4830.0,4465.653
2021-10-08,4760.0,4475.6626
2021-10-11,4830.0,4907.1294
2021-10-12,4930.0,4928.204
2021-10-13,5250.0,4969.8164
2021-10-14,5325.0,5076.2876
2021-10-15,5225.0,5252.9976
2021-10-18,5100.0,5256.8535
2021-10-19,5125.0,5223.842
2021-10-21,5000.0,5201.2744
2021-10-22,4850.0,5128.587
2021-10-25,4580.0,4990.695
2021-10-26,4640.0,4809.0586
2021-10-27,4540.0,4796.075
2021-10-28,4440.0,4772.446
2021-10-29,4420.0,4677.674
2021-11-01,4420.0,4654.01
2021-11-02,4470.0,4672.0474
2021-11-03,4450.0,4671.6006
2021-11-04,4450.0,4701.098
2021-11-05,4430.0,4700.583
2021-11-08,4460.0,4684.317
2021-11-09,4430.0,4697.3003
2021-11-10,4370.0,4668.805
2021-11-11,4660.0,4647.1665
2021-11-12,4600.0,4691.2637
2021-11-15,4510.0,4827.298
2021-11-16,4570.0,4786.192
2021-11-17,4500.0,4757.7334
2021-11-18,4480.0,4759.2974
2021-11-19,4660.0,4721.222
2021-11-22,4840.0,4760.4785
2021-11-23,4880.0,4889.0225
2021-11-24,4840.0,4978.869
2021-11-25,4820.0,5003.3027
2021-11-26,4710.0,4995.8096
2021-11-29,4630.0,4921.819
2021-11-30,4480.0,4837.581
2021-12-01,4310.0,4690.7383
2021-12-02,4290.0,4620.0337
2021-12-03,4220.0,4538.117
2021-12-06,4200.0,4522.283
2021-12-07,4270.0,4502.3506
2021-12-08,4270.0,4539.787
2021-12-09,4370.0,4576.528
2021-12-10,4430.0,4603.599
2021-12-13,4380.0,4643.565
2021-12-14,4290.0,4652.2793
2021-12-15,4270.0,4591.53
2021-12-16,4210.0,4575.6567
2021-12-17,4150.0,4540.2466
2021-12-20,4140.0,4473.3447
2021-12-21,4080.0,4456.2793
2021-12-22,4060.0,4434.201
2021-12-23,4080.0,4413.7446
2021-12-24,4200.0,4413.123
2021-12-27,4210.0,4458.9575
2021-12-28,4180.0,4509.93
2021-12-29,4120.0,4507.286
2021-12-30,4110.0,4467.643
