Date,real_close,close_lstm
2020-12-22,41325.0,41947.03
2020-12-23,41075.0,41632.324
2020-12-28,41025.0,41333.273
2020-12-29,41075.0,41309.15
2020-12-30,41000.0,41487.098
2021-01-04,41000.0,41310.168
2021-01-05,40725.0,41185.516
2021-01-06,40350.0,41020.957
2021-01-07,40350.0,40649.83
2021-01-08,41250.0,40674.83
2021-01-11,41250.0,41407.86
2021-01-12,40500.0,41446.62
2021-01-13,41450.0,40798.9
2021-01-14,40800.0,41603.82
2021-01-15,40800.0,41073.49
2021-01-18,41175.0,41082.96
2021-01-19,41175.0,41361.023
2021-01-20,41075.0,41431.598
2021-01-21,41075.0,41349.26
2021-01-22,40850.0,41410.16
2021-01-25,40250.0,41072.65
2021-01-26,39925.0,40570.59
2021-01-27,40025.0,40331.35
2021-01-28,38925.0,40302.203
2021-01-29,37725.0,39407.934
2021-02-01,38200.0,38373.18
2021-02-02,39050.0,38663.957
2021-02-03,38825.0,39840.152
2021-02-04,38800.0,39346.176
2021-02-05,38875.0,39305.586
2021-02-08,38800.0,39340.984
2021-02-09,38775.0,39336.57
2021-02-10,38500.0,39328.633
2021-02-11,38725.0,39054.195
2021-02-15,38725.0,39234.617
2021-02-16,38475.0,39226.79
2021-02-17,38125.0,39001.27
2021-02-18,38000.0,38708.36
2021-02-19,37750.0,38573.91
2021-02-22,37075.0,38352.023
2021-02-23,36550.0,37764.07
2021-02-24,36700.0,37337.363
2021-02-25,36675.0,37525.594
2021-02-26,36500.0,37464.445
2021-03-01,36600.0,37288.797
2021-03-02,37375.0,37361.35
2021-03-03,37000.0,38081.344
2021-03-04,36900.0,37704.355
2021-03-05,36600.0,37649.92
2021-03-08,36575.0,37380.395
2021-03-09,36250.0,37433.582
2021-03-10,36250.0,37098.824
2021-03-12,36225.0,37122.63
2021-03-15,36200.0,37052.06
2021-03-16,36675.0,37038.184
2021-03-17,36300.0,37463.656
2021-03-18,36600.0,37149.332
2021-03-19,37775.0,37412.152
2021-03-22,37775.0,38429.36
2021-03-23,36775.0,38545.844
2021-03-24,35825.0,37591.37
2021-03-25,35825.0,36726.305
2021-03-26,36100.0,36771.246
2021-03-29,36450.0,36952.516
2021-03-30,36675.0,37381.48
2021-03-31,36175.0,37464.715
2021-04-01,36325.0,37005.6
2021-04-05,36200.0,37138.355
2021-04-06,36275.0,37083.594
2021-04-07,36225.0,37177.98
2021-04-08,37050.0,37095.68
2021-04-09,38050.0,37748.355
2021-04-12,36825.0,38709.35
2021-04-13,36375.0,37596.23
2021-04-14,36625.0,37192.484
2021-04-15,36350.0,37439.086
2021-04-16,36400.0,37159.402
2021-04-19,36250.0,37211.16
2021-04-20,36350.0,37073.83
2021-04-21,36200.0,37247.082
2021-04-22,36125.0,37079.066
2021-04-23,36050.0,37017.03
2021-04-26,36225.0,36918.617
2021-04-27,36000.0,37077.562
2021-04-28,36425.0,36876.21
2021-04-29,36125.0,37274.793
2021-04-30,36100.0,37034.324
2021-05-03,35900.0,37004.266
2021-05-04,35700.0,36805.426
2021-05-05,35400.0,36647.336
2021-05-06,35175.0,36372.188
2021-05-07,35075.0,36220.76
2021-05-10,35175.0,36123.668
2021-05-11,35050.0,36184.18
2021-05-17,33600.0,36140.69
2021-05-18,33800.0,34947.45
2021-05-19,33075.0,35165.37
2021-05-20,32925.0,34522.55
2021-05-21,32925.0,34426.4
2021-05-24,33000.0,34384.0
2021-05-25,33100.0,34524.227
2021-05-27,32900.0,34543.75
2021-05-28,32900.0,34538.535
2021-05-31,33150.0,34432.72
2021-06-02,33850.0,34592.535
2021-06-03,33600.0,35260.03
2021-06-04,33350.0,34893.344
2021-06-07,33475.0,34753.56
2021-06-08,33025.0,34886.895
2021-06-09,32875.0,34500.31
2021-06-10,33600.0,34382.227
2021-06-11,33600.0,35114.125
2021-06-14,33900.0,34935.043
2021-06-15,34700.0,35177.883
2021-06-16,35650.0,35919.3
2021-06-17,36025.0,36742.86
2021-06-18,35750.0,36906.234
2021-06-21,36225.0,36726.754
2021-06-22,37500.0,37008.215
2021-06-23,37925.0,38170.785
2021-06-24,38275.0,38607.277
2021-06-25,38750.0,38756.934
2021-06-28,40750.0,39269.418
