Date,real_close,close_lstm
2017-10-23,9830.0,9934.019
2017-10-24,9830.0,9878.991
2017-10-25,9900.0,9875.013
2017-10-26,9905.0,9862.235
2017-10-27,9830.0,9880.612
2017-10-30,9830.0,9840.733
2017-10-31,9920.0,9838.634
2017-11-01,9920.0,9937.161
2017-11-02,9815.0,9895.103
2017-11-03,9975.0,9880.185
2017-11-06,9835.0,9897.048
2017-11-07,9870.0,9857.518
2017-11-08,9890.0,9881.02
2017-11-09,9860.0,9882.316
2017-11-10,9835.0,9884.849
2017-11-13,9845.0,9862.144
2017-11-14,9795.0,9862.465
2017-11-15,9795.0,9818.006
2017-11-16,9850.0,9805.784
2017-11-17,9930.0,9840.726
2017-11-20,9885.0,9892.563
2017-11-21,9880.0,9913.183
2017-11-22,9890.0,9879.164
2017-11-23,9870.0,9887.496
2017-11-24,9960.0,9897.225
2017-11-27,10080.0,9920.064
2017-11-28,10200.0,9990.805
2017-11-29,10045.0,10107.931
2017-11-30,9860.0,10091.602
2017-12-01,9860.0,9908.675
2017-12-04,9860.0,9867.64
2017-12-05,9930.0,9874.231
2017-12-06,9930.0,9959.705
2017-12-07,10060.0,9933.197
2017-12-08,10180.0,9980.455
2017-12-11,10200.0,10122.451
2017-12-12,10220.0,10261.235
2017-12-13,10200.0,10241.569
2017-12-14,10200.0,10201.693
2017-12-15,10425.0,10210.044
2017-12-18,10595.0,10279.775
2017-12-19,10820.0,10484.615
2017-12-20,10600.0,10634.505
2017-12-21,10710.0,10742.83
2017-12-22,10825.0,10693.549
2017-12-25,10825.0,10798.241
2017-12-26,10825.0,10880.25
2017-12-27,10825.0,10880.25
2017-12-28,10880.0,10849.217
2017-12-29,11180.0,10842.722
