Date,real_close,close_arima
2020-12-22,7475.0,7429.387987601868
2020-12-23,7425.0,7478.813600369824
2020-12-28,7450.0,7424.795450524551
2020-12-29,7350.0,7453.510014266236
2020-12-30,7350.0,7356.675986302078
2021-01-04,7475.0,7361.3957978849285
2021-01-05,7375.0,7464.5126649239
2021-01-06,7200.0,7371.645138089879
2021-01-07,7200.0,7225.906139543222
2021-01-08,7175.0,7219.57162172149
2021-01-11,7200.0,7180.668694096052
2021-01-12,7100.0,7202.728388403739
2021-01-13,7025.0,7107.191591475337
2021-01-14,7000.0,7043.303833549248
2021-01-15,6950.0,7011.712692775367
2021-01-18,7500.0,6959.548731950636
2021-01-19,7575.0,7455.909395197357
2021-01-20,7400.0,7507.363464032604
2021-01-21,7325.0,7399.545214438742
2021-01-22,7275.0,7343.350611204872
2021-01-25,7250.0,7288.853870736911
2021-01-26,7250.0,7260.753788809386
2021-01-27,7125.0,7255.038647538632
2021-01-28,7075.0,7137.733952742588
2021-01-29,6925.0,7094.618096097767
2021-02-01,7025.0,6946.358658008236
2021-02-02,7000.0,7035.995878650136
2021-02-03,7175.0,6994.402464860225
2021-02-04,7300.0,7162.644234088023
2021-02-05,7225.0,7268.5278339224315
2021-02-08,7100.0,7214.368894011084
2021-02-09,7100.0,7114.765779242707
2021-02-10,7150.0,7113.648955409597
2021-02-11,7175.0,7148.431864298468
2021-02-15,7050.0,7168.718788672501
2021-02-16,7025.0,7057.656881637697
2021-02-17,7100.0,7040.763427842906
2021-02-18,6975.0,7098.352782474737
2021-02-19,6950.0,6979.550858782734
2021-02-22,6875.0,6966.044849694634
2021-02-23,6850.0,6886.243562370219
2021-02-24,6850.0,6863.020840425806
2021-02-25,6775.0,6855.006826747211
2021-02-26,7000.0,6783.44389926761
2021-03-01,6825.0,6989.263898496055
2021-03-02,6825.0,6816.691794532023
2021-03-03,6875.0,6841.993694484936
2021-03-04,6725.0,6870.859862527552
2021-03-05,6725.0,6734.873010989348
2021-03-08,6650.0,6741.626286673307
2021-03-09,6550.0,6658.99487090743
2021-03-10,6575.0,6569.633513746273
2021-03-12,6700.0,6585.763449648135
2021-03-15,6575.0,6688.743765176085
2021-03-16,6550.0,6573.200858836014
2021-03-17,6475.0,6564.743506933281
2021-03-18,6600.0,6485.279506102264
2021-03-19,6750.0,6599.0054455310665
2021-03-22,6700.0,6723.714219966108
2021-03-23,6750.0,6686.168469927194
2021-03-24,6575.0,6747.1590590198575
2021-03-25,6650.0,6583.881699102397
2021-03-26,6600.0,6662.402923312709
2021-03-29,6725.0,6598.544868036835
2021-03-30,6550.0,6719.850068019817
2021-03-31,6575.0,6552.704293420966
2021-04-01,6625.0,6590.654787592545
2021-04-05,6475.0,6619.527804986338
2021-04-06,6475.0,6485.035946957625
2021-04-07,6525.0,6491.231066789372
2021-04-08,6600.0,6522.733590673729
2021-04-09,6475.0,6589.151917226383
2021-04-12,6325.0,6477.6195048400705
2021-04-13,6225.0,6351.505492647306
2021-04-14,6300.0,6252.96988422274
2021-04-15,6400.0,6309.220947857098
2021-04-16,6325.0,6386.81888691052
2021-04-19,6300.0,6320.972597480201
2021-04-20,6225.0,6308.469480817334
2021-04-21,6100.0,6235.1075504643895
2021-04-22,6125.0,6121.453196691998
2021-04-23,6075.0,6139.239336744748
2021-04-26,6125.0,6080.660202297524
2021-04-27,6025.0,6127.743893036151
2021-04-28,6075.0,6029.901001654137
2021-04-29,6050.0,6081.651454510508
2021-04-30,6000.0,6048.310668308642
2021-05-03,5900.0,6007.808158411002
2021-05-04,5750.0,5915.162810872763
2021-05-05,5775.0,5776.604604363126
2021-05-06,5550.0,5792.67413433354
2021-05-07,5525.0,5572.238929487145
2021-05-10,5700.0,5554.318022452136
2021-05-11,5625.0,5691.371595164546
2021-05-17,5600.0,5615.745223229748
2021-05-18,5575.0,5608.722523965908
2021-05-19,5450.0,5579.612332616189
2021-05-20,5625.0,5465.41191392632
2021-05-21,5575.0,5623.724106222788
2021-05-24,5725.0,5562.472263864444
2021-05-25,5675.0,5715.076528280379
2021-05-27,5825.0,5661.920306782387
2021-05-28,5775.0,5813.818423345569
2021-05-31,5850.0,5762.044555003391
2021-06-02,5850.0,5845.608844798858
2021-06-03,5775.0,5840.687168468381
2021-06-04,5650.0,5780.8010892877455
2021-06-07,5625.0,5669.002881971204
2021-06-08,5475.0,5642.459391208098
2021-06-09,5300.0,5495.10293144851
2021-06-10,5300.0,5334.585247546902
2021-06-11,5350.0,5322.3239133905945
2021-06-14,5250.0,5350.699806951756
2021-06-15,5175.0,5256.386009218418
2021-06-16,5200.0,5192.535422059818
2021-06-17,5075.0,5207.156877093116
2021-06-18,4900.0,5086.086139750758
2021-06-21,5100.0,4929.946869404178
2021-06-22,5050.0,5102.4698037301605
2021-06-23,4990.0,5037.084511721375
2021-06-24,4960.0,5000.47450220267
2021-06-25,5000.0,4968.128852353058
2021-06-28,5025.0,5000.889133538303
2021-06-29,5000.0,5019.413964894985
2021-06-30,4950.0,4999.538790403814
2021-07-01,5225.0,4956.614302941849
2021-07-02,5150.0,5204.948794000109
2021-07-05,4950.0,5128.052134179701
2021-07-06,5000.0,4973.592105926321
2021-07-07,4930.0,5015.287857603978
2021-07-08,4860.0,4934.2468566792995
2021-07-09,4890.0,4875.801036701368
2021-07-12,5025.0,4895.648152088677
2021-07-13,5100.0,5011.116255964717
2021-07-14,5100.0,5078.662914951642
2021-07-15,5150.0,5089.664773181004
2021-07-16,5150.0,5142.744466809358
2021-07-19,5075.0,5143.287795369562
2021-07-21,5125.0,5080.908612308589
2021-07-22,5025.0,5127.915298485568
2021-07-23,4800.0,5029.650478674285
2021-07-26,4700.0,4831.876572531938
2021-07-27,4500.0,4734.5589761275105
2021-07-28,4450.0,4532.111888984579
2021-07-29,4330.0,4479.274325991274
2021-07-30,4220.0,4348.843792285357
2021-08-02,4400.0,4244.753025617846
2021-08-03,4380.0,4397.640085312844
2021-08-04,4330.0,4365.354412703886
2021-08-05,4440.0,4336.459909142985
2021-08-06,4420.0,4434.002013368721
2021-08-09,4310.0,4410.805656184706
2021-08-10,4250.0,4321.335344265439
2021-08-12,4210.0,4265.828498899973
2021-08-13,4250.0,4220.802197262438
2021-08-16,4150.0,4252.2928970701205
2021-08-18,4230.0,4155.549928960297
2021-08-19,4110.0,4233.806356257241
2021-08-20,4070.0,4112.594941320681
2021-08-23,4060.0,4086.632385537385
2021-08-24,4080.0,4065.0669912756866
2021-08-25,4170.0,4080.973341938691
2021-08-26,4090.0,4160.505756268611
2021-08-27,4030.0,4087.7457522866725
2021-08-30,4130.0,4042.8249202595134
2021-08-31,4050.0,4127.105999093533
2021-09-01,4100.0,4047.801758200543
2021-09-02,4150.0,4103.863913711608
2021-09-03,4240.0,4139.885890174125
2021-09-06,4250.0,4227.353841955846
2021-09-07,4250.0,4238.723234120568
2021-09-08,4100.0,4247.837453567712
2021-09-09,4100.0,4112.0571988524625
2021-09-10,4080.0,4115.522358579307
2021-09-13,4040.0,4082.8001742884044
2021-09-14,4050.0,4047.2401432802853
2021-09-15,4040.0,4053.532106591371
2021-09-16,4010.0,4040.5215539815163
2021-09-17,3950.0,4014.0674472939736
2021-09-20,3880.0,3958.4385139448254
2021-09-21,3840.0,3892.7699078023597
2021-09-22,4040.0,3851.550228335535
2021-09-23,4050.0,4027.8612214736427
2021-09-24,3970.0,4029.2652343556065
2021-09-27,3860.0,3974.9680735714405
2021-09-28,3820.0,3875.8876713025093
2021-09-29,3920.0,3835.579427052156
2021-09-30,3950.0,3917.149432062827
2021-10-01,3860.0,3938.4138717862556
2021-10-04,3980.0,3864.4021435269738
2021-10-05,4150.0,3977.81006546055
2021-10-06,4270.0,4122.812642266792
2021-10-07,4830.0,4241.547505240621
2021-10-08,4760.0,4770.157179957644
2021-10-11,4830.0,4707.110639012689
2021-10-12,4930.0,4828.030840299321
2021-10-13,5250.0,4909.489704125622
