Date,real_close,close_arima
2017-10-23,198.0,193.25159985342071
2017-10-24,228.0,197.2302795628936
2017-10-25,228.0,222.58868527549754
2017-10-26,228.0,224.08869106411552
2017-10-27,210.0,227.52201905346618
2017-10-30,199.0,212.07376141219447
2017-10-31,199.0,202.51911489183067
2017-11-01,199.0,201.05341237986633
2017-11-02,199.0,199.79169710382024
2017-11-03,199.0,199.3711713914375
2017-11-06,200.0,199.158597830464
2017-11-07,191.0,199.94917182484582
2017-11-08,191.0,192.02318884812908
2017-11-09,191.0,192.1070357772663
2017-11-10,191.0,191.33298354700045
2017-11-13,191.0,191.17857271711998
2017-11-14,191.0,191.07024912787062
2017-11-15,194.0,191.03240652293908
2017-11-16,193.0,193.6433965585753
2017-11-17,194.0,192.75440736085568
2017-11-20,260.0,193.88777276233995
2017-11-21,324.0,252.18178445208443
2017-11-22,320.0,330.64479338085056
2017-11-23,320.0,311.99335940617203
2017-11-24,400.0,320.936152643364
2017-11-27,418.0,413.02299466242823
2017-11-28,350.0,411.35880261941816
2017-11-29,416.0,339.8168816766062
2017-11-30,396.0,428.7007827840288
2017-12-01,396.0,381.93402344554363
2017-12-04,410.0,407.674931968386
2017-12-05,374.0,399.6779518250652
2017-12-06,348.0,382.64990445671253
2017-12-07,278.0,348.78634606357184
2017-12-08,258.0,282.0146829523411
2017-12-11,306.0,261.42324208810714
2017-12-12,304.0,307.16769854047516
2017-12-13,284.0,297.279146500275
2017-12-14,270.0,287.8148894129572
2017-12-15,260.0,268.8296340857571
2017-12-18,240.0,262.7386137138942
2017-12-19,300.0,238.20445779514446
2017-12-20,276.0,306.6078683959602
2017-12-21,258.0,263.59883217750826
2017-12-22,252.0,269.92218074965325
2017-12-25,252.0,246.810596891148
2017-12-26,252.0,257.33667307736647
2017-12-27,242.0,248.47271105510288
2017-12-28,244.0,244.82843372154625
2017-12-29,256.0,243.4451832959211
