Date,real_close,close_arima
2017-10-23,9830.0,9983.279994525577
2017-10-24,9830.0,9843.076426887274
2017-10-25,9900.0,9835.381120579043
2017-10-26,9905.0,9905.871390751174
2017-10-27,9830.0,9911.035567019673
2017-10-30,9830.0,9835.306563693512
2017-10-31,9920.0,9835.091935059605
2017-11-01,9920.0,9925.639699878846
2017-11-02,9815.0,9925.899467568142
2017-11-03,9975.0,9819.960988634868
2017-11-06,9835.0,9959.974819935967
2017-11-07,9870.0,9844.492994765953
2017-11-08,9890.0,9871.54760453616
2017-11-09,9860.0,9895.625101531317
2017-11-10,9835.0,9864.792499654028
2017-11-13,9845.0,9839.694357904593
2017-11-14,9795.0,9849.828699527716
2017-11-15,9795.0,9798.526382876113
2017-11-16,9850.0,9798.722758966083
2017-11-17,9930.0,9854.743565450486
2017-11-20,9885.0,9915.86096389647
2017-11-21,9880.0,9881.590991195826
2017-11-22,9890.0,9878.33822876383
2017-11-23,9870.0,9887.358789913029
2017-11-24,9960.0,9874.62183871952
2017-11-27,10080.0,9965.4344711535
2017-11-28,10200.0,10054.136150196517
2017-11-29,10045.0,10166.663099514964
2017-11-30,9860.0,10042.08713715396
2017-12-01,9860.0,9883.22187724148
2017-12-04,9860.0,9876.744754195894
2017-12-05,9930.0,9872.238510851605
2017-12-06,9930.0,9929.15015779261
2017-12-07,10060.0,9929.376992073028
2017-12-08,10180.0,10041.177395665678
2017-12-11,10200.0,10150.457838617665
2017-12-12,10220.0,10175.89194754052
2017-12-13,10200.0,10199.801230445768
2017-12-14,10200.0,10187.567178859741
2017-12-15,10425.0,10190.818880339082
2017-12-18,10595.0,10390.575476356764
2017-12-19,10820.0,10554.440070300067
2017-12-20,10600.0,10779.254377284653
2017-12-21,10710.0,10586.232122574575
2017-12-22,10825.0,10691.257150598576
2017-12-25,10825.0,10802.585870226589
2017-12-26,10825.0,10810.715628499369
2017-12-27,10825.0,10815.889066001077
2017-12-28,10880.0,10819.176937252885
2017-12-29,11180.0,10870.95229501766
