Date,real_close,close_arima
2017-10-23,9830.0,9924.272072393875
2017-10-24,9830.0,9852.607295986303
2017-10-25,9900.0,9828.489862964621
2017-10-26,9905.0,9907.654128753336
2017-10-27,9830.0,9893.098527471408
2017-10-30,9830.0,9847.893154402323
2017-10-31,9920.0,9825.523004838162
2017-11-01,9920.0,9912.42400607322
2017-11-02,9815.0,9914.552999557534
2017-11-03,9975.0,9820.8711803276
2017-11-06,9835.0,9950.32741592245
2017-11-07,9870.0,9855.038692104483
2017-11-08,9890.0,9859.877200926101
2017-11-09,9860.0,9899.765524996701
2017-11-10,9835.0,9851.703604158418
2017-11-13,9845.0,9851.647150967525
2017-11-14,9795.0,9836.35800010164
2017-11-15,9795.0,9815.056294341664
2017-11-16,9850.0,9789.74247925714
2017-11-17,9930.0,9858.076968112311
2017-11-20,9885.0,9905.787699114471
2017-11-21,9880.0,9893.399997056293
2017-11-22,9890.0,9866.846611817711
2017-11-23,9870.0,9898.831293709329
2017-11-24,9960.0,9859.561698567577
2017-11-27,10080.0,9959.055176856351
2017-11-28,10200.0,10044.825980677399
2017-11-29,10045.0,10179.751433263382
2017-11-30,9860.0,10031.644371431526
2017-12-01,9860.0,9878.84788306818
2017-12-04,9860.0,9885.69220105458
2017-12-05,9930.0,9880.49847848338
2017-12-06,9930.0,9936.731080868678
2017-12-07,10060.0,9929.68287456173
2017-12-08,10180.0,10041.536970422409
2017-12-11,10200.0,10155.867369678981
2017-12-12,10220.0,10176.768733863631
2017-12-13,10200.0,10198.236015683771
2017-12-14,10200.0,10184.537930988838
2017-12-15,10425.0,10188.58289467797
2017-12-18,10595.0,10394.299567887774
2017-12-19,10820.0,10556.336723983082
2017-12-20,10600.0,10777.385466133734
2017-12-21,10710.0,10564.80456960016
2017-12-22,10825.0,10678.918486302586
2017-12-25,10825.0,10818.370040562584
2017-12-26,10825.0,10818.88688604312
2017-12-27,10825.0,10821.697631292926
2017-12-28,10880.0,10824.25564797076
2017-12-29,11180.0,10876.659365762252
