Date,real_close,close_lstm
2020-12-22,129.0,123.838936
2020-12-23,121.0,127.535614
2020-12-28,130.0,126.377945
2020-12-29,130.0,126.69266
2020-12-30,130.0,133.10951
2021-01-04,130.0,133.10954
2021-01-05,127.0,133.10948
2021-01-06,130.0,127.55583
2021-01-07,130.0,128.52202
2021-01-08,122.0,132.866
2021-01-11,115.0,125.45696
2021-01-12,116.0,121.12857
2021-01-13,118.0,118.15249
2021-01-14,113.0,119.87135
2021-01-15,117.0,118.94583
2021-01-18,110.0,120.31832
2021-01-19,118.0,117.50835
2021-01-20,115.0,123.38394
2021-01-21,116.0,119.25838
2021-01-22,113.0,120.95357
2021-01-25,113.0,119.64286
2021-01-26,111.0,117.379875
2021-01-27,108.0,115.74868
2021-01-28,103.0,114.24511
2021-01-29,103.0,110.79946
2021-02-01,97.0,108.06082
2021-02-02,108.0,103.80096
2021-02-03,105.0,108.748
2021-02-04,112.0,112.998474
2021-02-05,105.0,111.73911
2021-02-08,102.0,112.77524
2021-02-09,102.0,109.89546
2021-02-10,98.0,107.51519
2021-02-11,107.0,104.20421
2021-02-15,120.0,107.91995
2021-02-16,112.0,120.38106
2021-02-17,109.0,119.61558
2021-02-18,114.0,118.145195
2021-02-19,113.0,115.603584
2021-02-22,112.0,116.66772
2021-02-23,118.0,114.569466
2021-02-24,117.0,120.29491
2021-02-25,116.0,119.85733
2021-02-26,118.0,117.61626
2021-03-01,111.0,118.36868
2021-03-02,111.0,118.522964
2021-03-03,115.0,115.53873
2021-03-04,117.0,116.02062
2021-03-05,133.0,120.10921
2021-03-08,136.0,131.63461
2021-03-09,138.0,143.65971
2021-03-10,137.0,139.0566
2021-03-12,142.0,137.65842
2021-03-15,148.0,141.96933
2021-03-16,147.0,145.66864
2021-03-17,141.0,146.52603
2021-03-18,145.0,142.29875
2021-03-19,146.0,148.89828
2021-03-22,170.0,147.22916
2021-03-23,165.0,161.85619
2021-03-24,164.0,166.6313
2021-03-25,153.0,174.90811
2021-03-26,143.0,162.47308
2021-03-29,155.0,148.81892
2021-03-30,157.0,152.55676
2021-03-31,157.0,158.4404
2021-04-01,163.0,157.85252
2021-04-05,163.0,159.46556
2021-04-06,164.0,167.33159
2021-04-07,165.0,163.43607
2021-04-08,166.0,170.31477
2021-04-09,164.0,167.75165
2021-04-12,164.0,164.10735
2021-04-13,170.0,161.59584
2021-04-14,176.0,167.5354
2021-04-15,182.0,177.1255
2021-04-16,185.0,181.28438
2021-04-19,185.0,184.14218
2021-04-20,184.0,186.22363
2021-04-21,185.0,185.2736
2021-04-22,175.0,181.22414
2021-04-23,180.0,186.86792
2021-04-26,182.0,178.30145
2021-04-27,185.0,181.52692
2021-04-28,182.0,183.4196
2021-04-29,175.0,182.56671
2021-04-30,166.0,178.63692
2021-05-03,170.0,169.92409
2021-05-04,172.0,174.53992
2021-05-05,180.0,170.66309
2021-05-06,170.0,175.45763
2021-05-07,168.0,174.61229
2021-05-10,166.0,170.27057
2021-05-11,170.0,165.89827
2021-05-17,166.0,165.16586
2021-05-18,171.0,168.61385
2021-05-19,166.0,167.86284
2021-05-20,171.0,169.71065
2021-05-21,170.0,171.1333
2021-05-24,177.0,170.72824
2021-05-25,177.0,174.01303
2021-05-27,177.0,177.23318
2021-05-28,178.0,175.89247
2021-05-31,187.0,177.74521
2021-06-02,185.0,182.57838
2021-06-03,186.0,185.70891
2021-06-04,191.0,182.75479
2021-06-07,190.0,188.6384
2021-06-08,187.0,188.07025
2021-06-09,188.0,184.95955
2021-06-10,188.0,185.9237
2021-06-11,185.0,186.51738
2021-06-14,189.0,186.90605
2021-06-15,185.0,190.26013
2021-06-16,187.0,186.76096
2021-06-17,186.0,183.66516
2021-06-18,197.0,186.29552
2021-06-21,198.0,190.21606
2021-06-22,204.0,197.76271
2021-06-23,194.0,198.16182
2021-06-24,202.0,198.99593
2021-06-25,196.0,195.18364
2021-06-28,202.0,200.54509
2021-06-29,214.0,197.23267
2021-06-30,260.0,206.44339
