Date,real_close,close_lstm
2017-10-23,198.0,197.10413
2017-10-24,228.0,197.10413
2017-10-25,228.0,212.46425
2017-10-26,228.0,226.22102
2017-10-27,210.0,227.21031
2017-10-30,199.0,218.63278
2017-10-31,199.0,201.13895
2017-11-01,199.0,198.09293
2017-11-02,199.0,198.09293
2017-11-03,199.0,198.09293
2017-11-06,200.0,198.09293
2017-11-07,191.0,199.08278
2017-11-08,191.0,191.82036
2017-11-09,191.0,190.21143
2017-11-10,191.0,190.21143
2017-11-13,191.0,190.21143
2017-11-14,191.0,190.21143
2017-11-15,194.0,190.21143
2017-11-16,193.0,193.1592
2017-11-17,194.0,192.17557
2017-11-20,260.0,192.44162
2017-11-21,324.0,227.62212
2017-11-22,320.0,299.52496
2017-11-23,320.0,350.4076
2017-11-24,400.0,317.48648
2017-11-27,418.0,370.14923
2017-11-28,350.0,441.55127
2017-11-29,416.0,394.4648
2017-11-30,396.0,403.43527
2017-12-01,396.0,426.23038
2017-12-04,410.0,410.76984
2017-12-05,374.0,425.57788
2017-12-06,348.0,403.3051
2017-12-07,278.0,367.6569
2017-12-08,258.0,316.5159
2017-12-11,306.0,261.6089
2017-12-12,304.0,287.3114
2017-12-13,284.0,308.68182
2017-12-14,270.0,290.16428
2017-12-15,260.0,273.83044
2017-12-18,240.0,261.67252
2017-12-19,300.0,244.32173
2017-12-20,276.0,269.12488
2017-12-21,258.0,296.96906
2017-12-22,252.0,267.59314
2017-12-25,252.0,254.36371
2017-12-26,252.0,251.9349
2017-12-27,242.0,251.9349
2017-12-28,244.0,243.9515
2017-12-29,256.0,251.51094
