Date,real_close,close_arima
2017-03-14,8440.0,8518.409786786222
2017-03-15,8435.0,8455.959257118757
2017-03-16,8720.0,8420.908714010799
2017-03-17,8800.0,8695.24550201461
2017-03-20,8785.0,8774.790873050511
2017-03-21,8785.0,8794.798155619159
2017-03-22,8570.0,8814.508489639751
2017-03-23,8500.0,8540.075609776532
2017-03-24,8630.0,8488.895854799766
2017-03-27,8670.0,8672.529336800353
2017-03-29,8730.0,8679.328184958407
2017-03-30,8740.0,8729.279922902508
