Date,real_close,close_lstm
2017-10-23,198.0,197.27774
2017-10-24,228.0,197.27806
2017-10-25,228.0,214.02934
2017-10-26,228.0,228.26346
2017-10-27,210.0,229.29938
2017-10-30,199.0,216.91673
2017-10-31,199.0,199.23802
2017-11-01,199.0,198.31297
2017-11-02,199.0,198.3147
2017-11-03,199.0,198.3147
2017-11-06,200.0,198.3147
2017-11-07,191.0,199.35277
2017-11-08,191.0,189.71057
2017-11-09,191.0,190.09094
2017-11-10,191.0,190.09094
2017-11-13,191.0,190.09088
2017-11-14,191.0,190.05795
2017-11-15,194.0,190.09094
2017-11-16,193.0,193.15588
2017-11-17,194.0,192.13
2017-11-20,260.0,192.3729
2017-11-21,324.0,229.95804
2017-11-22,320.0,306.06573
2017-11-23,320.0,351.14233
2017-11-24,400.0,321.02185
2017-11-27,418.0,374.8804
2017-11-28,350.0,433.8598
2017-11-29,416.0,393.45355
2017-11-30,396.0,405.76877
2017-12-01,396.0,423.7335
2017-12-04,410.0,414.41293
2017-12-05,374.0,425.62726
2017-12-06,348.0,403.03854
2017-12-07,278.0,368.7938
2017-12-08,258.0,313.69556
2017-12-11,306.0,264.1493
2017-12-12,304.0,291.95355
2017-12-13,284.0,313.75854
2017-12-14,270.0,293.76596
2017-12-15,260.0,278.53522
2017-12-18,240.0,264.06265
2017-12-19,300.0,244.71858
2017-12-20,276.0,273.48898
2017-12-21,258.0,298.17096
2017-12-22,252.0,269.0081
2017-12-25,252.0,257.4587
2017-12-26,252.0,255.95157
2017-12-27,242.0,255.95157
2017-12-28,244.0,245.19565
2017-12-29,256.0,252.777
