Date,real_close,close_arima
2020-12-22,129.0,121.85583973442967
2020-12-23,121.0,129.53474058356625
2020-12-28,130.0,119.45851473645857
2020-12-29,130.0,132.15533374258234
2020-12-30,130.0,127.77958088486378
2021-01-04,130.0,131.26638964031082
2021-01-05,127.0,129.27808031602595
2021-01-06,130.0,127.28065646231681
2021-01-07,130.0,130.30125359247208
2021-01-08,122.0,129.49800223942478
2021-01-11,115.0,121.9336725830955
2021-01-12,116.0,115.60755140469962
2021-01-13,118.0,116.46707811482115
2021-01-14,113.0,117.71201954879741
2021-01-15,117.0,112.72251967543667
2021-01-18,110.0,117.88572612699879
2021-01-19,118.0,108.7458037149201
2021-01-20,115.0,119.8349241557464
2021-01-21,116.0,112.94436729505505
2021-01-22,113.0,117.54433487964667
2021-01-25,113.0,111.88222251805186
2021-01-26,111.0,113.96524567570948
2021-01-27,108.0,110.36515799285388
2021-01-28,103.0,108.4510023204489
2021-01-29,103.0,102.85618642212707
2021-02-01,97.0,103.63085659592292
2021-02-02,108.0,96.38024226671317
2021-02-03,105.0,109.48518968345529
2021-02-04,112.0,102.82124332466579
2021-02-05,105.0,113.85934841462385
2021-02-08,102.0,102.8897347724046
2021-02-09,102.0,103.83258790030548
2021-02-10,98.0,101.29632386355121
2021-02-11,107.0,98.22947847110714
2021-02-15,120.0,107.68738837922665
2021-02-16,112.0,119.17818900630324
2021-02-17,109.0,110.6948590597678
2021-02-18,114.0,110.49012212110303
2021-02-19,113.0,113.70340870692688
2021-02-22,112.0,112.57281109656438
2021-02-23,118.0,112.30866627710391
2021-02-24,117.0,118.19204548054235
2021-02-25,116.0,116.18626270841185
2021-02-26,118.0,116.52635049369276
2021-03-01,111.0,117.89909796565988
2021-03-02,111.0,110.53839114413006
2021-03-03,115.0,112.03387879619608
2021-03-04,117.0,114.58693132104213
2021-03-05,133.0,116.87547706528929
2021-03-08,136.0,133.532005610537
2021-03-09,138.0,134.06411924357556
2021-03-10,137.0,138.84928510172634
2021-03-12,142.0,136.25732766737872
2021-03-15,148.0,142.7429007239462
2021-03-16,147.0,147.28735956327318
2021-03-17,141.0,146.7013019263203
2021-03-18,145.0,141.02222158912375
2021-03-19,146.0,145.8189661448372
2021-03-22,170.0,145.14039170549353
2021-03-23,165.0,171.40236016478002
2021-03-24,164.0,161.36885997114075
2021-03-25,153.0,166.54799512492403
2021-03-26,143.0,151.23216743876932
2021-03-29,155.0,144.7811367936456
2021-03-30,157.0,155.58419866779428
2021-03-31,157.0,155.43889480346078
2021-04-01,163.0,157.66262934360105
2021-04-05,163.0,162.8791186837447
2021-04-06,164.0,162.41163028471092
2021-04-07,165.0,164.37489533689578
2021-04-08,166.0,164.72090319344733
2021-04-09,164.0,166.0907303846738
2021-04-12,164.0,163.7546733890595
2021-04-13,170.0,164.35754026369636
2021-04-14,176.0,170.0517114086974
2021-04-15,182.0,175.5687110011913
2021-04-16,185.0,181.8437322913894
2021-04-19,185.0,184.56172390783195
2021-04-20,184.0,184.9208806347498
2021-04-21,185.0,184.0021117808016
2021-04-22,175.0,185.1505476960911
2021-04-23,180.0,174.37942106028808
2021-04-26,182.0,181.653536260202
2021-04-27,185.0,180.6032352049212
2021-04-28,182.0,185.698117236027
2021-04-29,175.0,181.15221663855098
2021-04-30,166.0,175.5107568459082
2021-05-03,170.0,166.09186536726918
2021-05-04,172.0,171.09868534341862
2021-05-05,180.0,171.02884495311218
2021-05-06,170.0,180.6689345028738
2021-05-07,168.0,168.3311900082185
2021-05-10,166.0,169.94565292071488
2021-05-11,170.0,165.04263006016336
2021-05-17,166.0,170.92127724177146
2021-05-18,171.0,164.88120926103275
2021-05-19,166.0,172.26976422606307
2021-05-20,171.0,164.53874848610178
2021-05-21,170.0,172.5654255966874
2021-05-24,177.0,168.54245948937975
2021-05-25,177.0,178.20428386089623
2021-05-27,177.0,175.56818527052002
2021-05-28,178.0,177.79287437988202
2021-05-31,187.0,177.60193705509306
2021-06-02,185.0,187.48070647686288
2021-06-03,186.0,183.66797902647076
2021-06-04,191.0,186.9947637080387
2021-06-07,190.0,190.54681507385905
2021-06-08,187.0,189.6621029771456
2021-06-09,188.0,187.17263718172913
2021-06-10,188.0,188.2744446693482
2021-06-11,185.0,187.7390223584748
2021-06-14,189.0,185.02023828246035
2021-06-15,185.0,189.482281736687
2021-06-16,187.0,184.13119041636102
2021-06-17,186.0,187.99976082252005
2021-06-18,197.0,185.1880767076866
2021-06-21,198.0,198.00674303901846
2021-06-22,204.0,196.28259358901053
2021-06-23,194.0,205.0805330268606
2021-06-24,202.0,192.3489873133522
2021-06-25,196.0,204.31393550027005
2021-06-28,202.0,193.62870515125547
2021-06-29,214.0,204.17622121597446
2021-06-30,260.0,212.62493206017984
2021-07-01,242.0,261.31216049961625
2021-07-02,226.0,235.64265517178373
2021-07-05,212.0,230.75390722276444
2021-07-06,240.0,210.80697726480946
2021-07-07,224.0,243.09425958921713
2021-07-08,210.0,218.81908165672775
2021-07-09,196.0,213.8513260305283
2021-07-12,206.0,195.29791261588315
2021-07-13,200.0,208.24174976895458
2021-07-14,204.0,197.62288409992033
2021-07-15,208.0,205.90796218547177
2021-07-16,208.0,206.8070485007416
2021-07-19,210.0,208.09018744848868
2021-07-21,210.0,210.02820167191553
2021-07-22,208.0,209.7591383177902
2021-07-23,204.0,208.04011709091458
2021-07-26,208.0,204.06832217547188
2021-07-27,200.0,208.5654904794826
2021-07-28,199.0,199.00403709903773
2021-07-29,204.0,200.3339366490285
2021-07-30,202.0,203.67591519005268
2021-08-02,198.0,201.50844124573638
2021-08-03,197.0,198.31406360979898
2021-08-04,200.0,197.27738685385225
2021-08-05,202.0,200.09218538834347
2021-08-06,193.0,201.68541837232135
2021-08-09,195.0,192.60017104369666
2021-08-10,195.0,196.28196898207307
2021-08-12,189.0,194.1836307746248
2021-08-13,190.0,189.16574777265885
2021-08-16,178.0,190.64458743745746
2021-08-18,166.0,177.170649379376
2021-08-19,158.0,167.32670370497877
2021-08-20,153.0,158.4628681838126
2021-08-23,165.0,153.5109524430761
2021-08-24,170.0,165.75838015625197
2021-08-25,180.0,168.46874528013052
2021-08-26,180.0,180.50744909159863
2021-08-27,190.0,178.6387180229586
2021-08-30,177.0,190.99133543625695
2021-08-31,166.0,174.96075041256543
2021-09-01,175.0,168.01547397573063
2021-09-02,180.0,175.62695937006737
2021-09-03,179.0,178.86817205072336
2021-09-06,172.0,178.92021482644736
2021-09-07,175.0,171.89862054577995
2021-09-08,179.0,175.94699976286392
2021-09-09,169.0,178.36741789596357
2021-09-10,168.0,168.48031404617572
2021-09-13,168.0,169.33902425619831
2021-09-14,175.0,167.49659889171292
2021-09-15,172.0,175.4814051335438
2021-09-16,178.0,170.8776219528323
2021-09-17,177.0,179.0681310821493
2021-09-20,206.0,175.79435396124106
2021-09-21,193.0,207.6776112398768
2021-09-22,180.0,188.53460562852786
2021-09-23,183.0,183.07075779775622
2021-09-24,178.0,183.20674060737784
2021-09-27,177.0,177.4040755945473
2021-09-28,177.0,177.80727433850555
2021-09-29,179.0,176.747301741213
2021-09-30,180.0,179.18294178537838
2021-10-01,184.0,179.7228521491039
2021-10-04,183.0,184.14824082379963
2021-10-05,178.0,182.44248651837066
2021-10-06,180.0,178.19694759276976
2021-10-07,180.0,180.54913406307296
2021-10-08,189.0,179.52234876582574
2021-10-11,181.0,189.52347500371027
2021-10-12,183.0,179.46688978108483
2021-10-13,183.0,184.67408989967745
2021-10-14,183.0,182.01360770294528
2021-10-15,179.0,183.44657730150107
2021-10-18,178.0,178.66496816470485
2021-10-19,178.0,178.57417751943768
2021-10-21,170.0,177.85464849870561
2021-10-22,180.0,169.79733554386033
2021-10-25,178.0,181.33661169104127
2021-10-26,175.0,176.18755124632372
2021-10-27,173.0,175.95153613235573
2021-10-28,176.0,172.8453899391636
2021-10-29,175.0,176.39692577508293
2021-11-01,171.0,174.44509528538157
2021-11-02,177.0,171.23254873991257
2021-11-03,171.0,177.54976836746857
2021-11-04,169.0,169.8686244250956
2021-11-05,173.0,170.1322474864114
2021-11-08,174.0,172.84625463470258
2021-11-09,171.0,173.645705999389
2021-11-10,171.0,170.94755726955256
2021-11-11,171.0,171.36663499942037
2021-11-12,169.0,170.83385017109438
2021-11-15,172.0,169.00931010798533
2021-11-16,172.0,172.32322599208752
2021-11-17,175.0,171.51064399260682
2021-11-18,175.0,175.32068795503608
2021-11-19,173.0,174.51192247435745
2021-11-22,173.0,173.15540445202336
2021-11-23,173.0,173.15803941128576
2021-11-24,175.0,172.92834746829826
2021-11-25,175.0,175.09842471288246
2021-11-26,172.0,174.72689285874628
2021-11-29,170.0,172.0249437735624
2021-11-30,166.0,170.2654976022186
2021-12-01,164.0,165.97600032329362
2021-12-02,156.0,164.4015140562004
2021-12-03,165.0,155.78110859507322
2021-12-06,164.0,166.30690366529038
2021-12-07,162.0,162.34790805070546
2021-12-08,168.0,162.79751148882215
2021-12-09,171.0,168.0609293421998
2021-12-10,162.0,170.3846727459666
2021-12-13,152.0,161.6418965737207
2021-12-14,149.0,152.86325059887534
2021-12-15,149.0,149.65365106998277
2021-12-16,148.0,149.04697821632124
2021-12-17,142.0,147.9455941174505
2021-12-20,144.0,141.9398172573035
2021-12-21,148.0,144.77884643528506
2021-12-22,162.0,147.5514762859516
2021-12-23,157.0,162.21199505057467
2021-12-24,151.0,155.14103085485556
2021-12-27,174.0,152.21211095572477
2021-12-28,162.0,174.88782856273357
2021-12-29,155.0,158.57934211144186
2021-12-30,153.0,157.72746368843138
