Date,real_close,close_arima
2020-12-22,41325.0,42061.523871218524
2020-12-23,41075.0,41318.527392031414
2020-12-28,41025.0,41117.52000938467
2020-12-29,41075.0,41014.478384479895
2020-12-30,41000.0,41084.45582104819
2021-01-04,41000.0,40993.0064331022
2021-01-05,40725.0,41007.85177713944
2021-01-06,40350.0,40724.19906361996
2021-01-07,40350.0,40369.22124392097
2021-01-08,41250.0,40357.69156238295
2021-01-11,41250.0,41234.45620453575
2021-01-12,40500.0,41215.218016413084
2021-01-13,41450.0,40528.263072030786
2021-01-14,40800.0,41456.38687863105
2021-01-15,40800.0,40760.91754116193
2021-01-18,41175.0,40853.02892197355
2021-01-19,41175.0,41139.18165240194
2021-01-20,41075.0,41178.604231928526
2021-01-21,41075.0,41072.724673484954
2021-01-22,40850.0,41081.281831764136
2021-01-25,40250.0,40849.66456376852
2021-01-26,39925.0,40269.86849918022
2021-01-27,40025.0,39948.08918235404
2021-01-28,38925.0,40027.99177780037
2021-01-29,37725.0,38934.98054837192
2021-02-01,38200.0,37789.759741265254
2021-02-02,39050.0,38217.50700328843
2021-02-03,38825.0,39008.842322111785
2021-02-04,38800.0,38809.38741985928
2021-02-05,38875.0,38817.703025325645
2021-02-08,38800.0,38864.95383170638
2021-02-09,38775.0,38803.59625405526
2021-02-10,38500.0,38776.601780614146
2021-02-11,38725.0,38504.30687210268
2021-02-15,38725.0,38733.1769529676
2021-02-16,38475.0,38709.7950919622
2021-02-17,38125.0,38486.9718594466
2021-02-18,38000.0,38134.910298073715
2021-02-19,37750.0,38014.18138417115
2021-02-22,37075.0,37752.445676604046
2021-02-23,36550.0,37095.85040005246
2021-02-24,36700.0,36579.12724718708
2021-02-25,36675.0,36709.097408093745
2021-02-26,36500.0,36664.54383494872
2021-03-01,36600.0,36509.640306336114
2021-03-02,37375.0,36601.55507533307
2021-03-03,37000.0,37359.24769896445
2021-03-04,36900.0,36975.55202116444
2021-03-05,36600.0,36932.08719504612
2021-03-08,36575.0,36590.67905864546
2021-03-09,36250.0,36596.63538102
2021-03-10,36250.0,36243.6619146748
2021-03-12,36225.0,36270.40988457166
2021-03-15,36200.0,36214.13725456742
2021-03-16,36675.0,36208.369658613134
2021-03-17,36300.0,36664.7446663211
2021-03-18,36600.0,36287.67278100341
2021-03-19,37775.0,36620.39719847151
2021-03-22,37775.0,37732.71960588495
