Date,real_close,close_arima
2020-12-22,7475.0,7430.479155855061
2020-12-23,7425.0,7479.36856378323
2020-12-28,7450.0,7426.1668965771405
2020-12-29,7350.0,7453.985854410087
2020-12-30,7350.0,7357.253374989718
2021-01-04,7475.0,7361.773131385021
2021-01-05,7375.0,7466.4469545670045
2021-01-06,7200.0,7373.042977286591
2021-01-07,7200.0,7225.172814315316
2021-01-08,7175.0,7219.71348952599
2021-01-11,7200.0,7182.517878528858
2021-01-12,7100.0,7204.4213895949415
2021-01-13,7025.0,7107.459039652606
2021-01-14,7000.0,7043.323365711861
2021-01-15,6950.0,7011.7140588438615
2021-01-18,7500.0,6959.280716368028
2021-01-19,7575.0,7460.75646404218
2021-01-20,7400.0,7513.390256872491
2021-01-21,7325.0,7390.133181202618
2021-01-22,7275.0,7330.195233726506
2021-01-25,7250.0,7284.185422885685
2021-01-26,7250.0,7259.62769936277
2021-01-27,7125.0,7256.547499537825
2021-01-28,7075.0,7139.70455798063
2021-01-29,6925.0,7095.971727441558
2021-02-01,7025.0,6950.1358530909965
2021-02-02,7000.0,7041.140636176846
2021-02-03,7175.0,7002.048688784921
2021-02-04,7300.0,7167.907023162414
2021-02-05,7225.0,7272.336754981304
2021-02-08,7100.0,7213.137289746849
2021-02-09,7100.0,7107.222458864759
2021-02-10,7150.0,7109.458105709717
2021-02-11,7175.0,7149.490051078051
2021-02-15,7050.0,7170.881548426663
2021-02-16,7025.0,7057.486444543201
2021-02-17,7100.0,7039.368173299959
2021-02-18,6975.0,7100.617856582963
2021-02-19,6950.0,6982.984692092982
2021-02-22,6875.0,6966.01208159793
2021-02-23,6850.0,6888.805459084325
2021-02-24,6850.0,6866.676499419235
2021-02-25,6775.0,6859.277585772647
2021-02-26,7000.0,6787.914266307897
2021-03-01,6825.0,6993.012944429098
2021-03-02,6825.0,6821.171868036384
2021-03-03,6875.0,6839.474220308896
2021-03-04,6725.0,6871.128125453691
2021-03-05,6725.0,6737.612319332002
2021-03-08,6650.0,6740.4711369538945
2021-03-09,6550.0,6662.51095968141
2021-03-10,6575.0,6572.787806879508
2021-03-12,6700.0,6589.604605727143
2021-03-15,6575.0,6695.668541780485
2021-03-16,6550.0,6577.234309570512
2021-03-17,6475.0,6563.812850941413
2021-03-18,6600.0,6486.498402652527
2021-03-19,6750.0,6602.0937230993695
2021-03-22,6700.0,6727.874210944385
2021-03-23,6750.0,6687.083715250743
2021-03-24,6575.0,6742.121208375925
2021-03-25,6650.0,6580.392159858554
2021-03-26,6600.0,6659.1163715110015
2021-03-29,6725.0,6599.764980919345
2021-03-30,6550.0,6721.605763315752
2021-03-31,6575.0,6553.202842021973
2021-04-01,6625.0,6589.240062807013
2021-04-05,6475.0,6620.754804976008
2021-04-06,6475.0,6487.939595048646
2021-04-07,6525.0,6490.184104296826
2021-04-08,6600.0,6526.390217567564
