Date,real_close,close_arima
2020-12-22,41325.0,42042.582713560485
2020-12-23,41075.0,41353.72606814743
2020-12-28,41025.0,41101.96905665742
2020-12-29,41075.0,41046.16377963213
2020-12-30,41000.0,41089.626333457476
2021-01-04,41000.0,41012.55102355795
2021-01-05,40725.0,41009.33379319534
2021-01-06,40350.0,40738.106029659866
2021-01-07,40350.0,40368.15573400362
2021-01-08,41250.0,40363.46566432794
2021-01-11,41250.0,41239.768184927976
2021-01-12,40500.0,41242.388628765024
2021-01-13,41450.0,40511.327561319034
2021-01-14,40800.0,41436.75177300227
2021-01-15,40800.0,40805.02150830047
2021-01-18,41175.0,40803.72075439829
2021-01-19,41175.0,41169.149647162274
2021-01-20,41075.0,41170.66778470488
2021-01-21,41075.0,41074.087909835354
2021-01-22,40850.0,41074.32454497511
2021-01-25,40250.0,40854.670709322614
2021-01-26,39925.0,40267.22746378972
2021-01-27,40025.0,39945.19043664053
2021-01-28,38925.0,40037.68240094801
2021-01-29,37725.0,38959.515267749186
2021-02-01,38200.0,37777.30896856375
2021-02-02,39050.0,38228.26123008878
2021-02-03,38825.0,39051.92084884491
2021-02-04,38800.0,38831.458417860405
2021-02-05,38875.0,38805.361612002045
2021-02-08,38800.0,38877.27766749737
2021-02-09,38775.0,38803.39851619803
2021-02-10,38500.0,38778.09421577804
2021-02-11,38725.0,38508.581972259715
2021-02-15,38725.0,38726.22478746846
2021-02-16,38475.0,38725.91078612558
2021-02-17,38125.0,38481.40118847613
2021-02-18,38000.0,38137.768458192855
2021-02-19,37750.0,38012.30145379616
2021-02-22,37075.0,37764.86767427951
2021-02-23,36550.0,37101.42189785728
2021-02-24,36700.0,36581.44322048956
2021-02-25,36675.0,36719.92101762601
2021-02-26,36500.0,36690.32376224497
2021-03-01,36600.0,36515.31056148676
2021-03-02,37375.0,36609.06751884552
2021-03-03,37000.0,37364.17249652943
2021-03-04,36900.0,37000.45855757571
2021-03-05,36600.0,36902.626412515
2021-03-08,36575.0,36608.79260074411
2021-03-09,36250.0,36582.07239136313
2021-03-10,36250.0,36262.68458039241
2021-03-12,36225.0,36259.37517379326
2021-03-15,36200.0,36232.52194626278
2021-03-16,36675.0,36206.14199133388
2021-03-17,36300.0,36668.66779064458
2021-03-18,36600.0,36303.918480452085
2021-03-19,37775.0,36595.98653479846
2021-03-22,37775.0,37745.111903222176
2021-03-23,36775.0,37752.83038058271
2021-03-24,35825.0,36781.544858032925
2021-03-25,35825.0,35851.55817381746
2021-03-26,36100.0,35844.76984270772
2021-03-29,36450.0,36108.41131379464
2021-03-30,36675.0,36448.23804313282
2021-03-31,36175.0,36668.482593040775
2021-04-01,36325.0,36181.67396743812
2021-04-05,36200.0,36326.49955911279
2021-04-06,36275.0,36204.001965486095
2021-04-07,36225.0,36276.24437083584
2021-04-08,37050.0,36227.08104233973
2021-04-09,38050.0,37032.4894050049
2021-04-12,36825.0,38014.09922277321
2021-04-13,36375.0,36826.4772401798
2021-04-14,36625.0,36386.5351484251
2021-04-15,36350.0,36627.78183302977
2021-04-16,36400.0,36358.450855111616
2021-04-19,36250.0,36405.13255721122
2021-04-20,36350.0,36257.316611298345
2021-04-21,36200.0,36353.10797932281
2021-04-22,36125.0,36205.81111990989
2021-04-23,36050.0,36131.07090229611
2021-04-26,36225.0,36056.26467164604
2021-04-27,36000.0,36225.57504892567
2021-04-28,36425.0,36005.68289077477
2021-04-29,36125.0,36419.29583106036
2021-04-30,36100.0,36127.77117176877
2021-05-03,35900.0,36102.64519317969
2021-05-04,35700.0,35906.65077106459
2021-05-05,35400.0,35709.62511121834
2021-05-06,35175.0,35414.170892495575
2021-05-07,35075.0,35190.78728356056
2021-05-10,35175.0,35089.06818708479
2021-05-11,35050.0,35183.11945797963
2021-05-17,33600.0,35058.95563936292
2021-05-18,33800.0,33640.50463380211
2021-05-19,33075.0,33825.36273082951
2021-05-20,32925.0,33110.55797372082
2021-05-21,32925.0,32954.71617389427
2021-05-24,33000.0,32947.03249702089
2021-05-25,33100.0,33014.553899447696
2021-05-27,32900.0,33108.41049913803
2021-05-28,32900.0,32910.85398751394
2021-05-31,33150.0,32908.02166280878
2021-06-02,33850.0,33150.1135384187
2021-06-03,33600.0,33833.85588065914
2021-06-04,33350.0,33593.83157391592
2021-06-07,33475.0,33351.271590903
2021-06-08,33025.0,33473.013194935265
2021-06-09,32875.0,33034.074026703114
2021-06-10,33600.0,32885.227073992624
2021-06-11,33600.0,33590.565374609374
2021-06-14,33900.0,33593.01680068625
2021-06-15,34700.0,33887.79906090906
2021-06-16,35650.0,34672.24437345832
2021-06-17,36025.0,35607.52922647636
2021-06-18,35750.0,35984.95850198978
2021-06-21,36225.0,35726.50925491617
2021-06-22,37500.0,36196.743001256975
2021-06-23,37925.0,37450.126657583955
2021-06-24,38275.0,37878.7558817187
2021-06-25,38750.0,38233.203364125206
2021-06-28,40750.0,38708.858037131096
2021-06-29,43500.0,40676.67566734029
2021-06-30,44200.0,43392.2938601266
2021-07-01,44200.0,44110.75268080868
2021-07-02,47250.0,44136.35638217452
2021-07-05,43950.0,47152.06695187974
2021-07-06,41425.0,43944.146787409765
2021-07-07,40850.0,41461.48245891788
2021-07-08,40575.0,40886.05569309806
2021-07-09,41150.0,40606.959979913874
2021-07-12,41775.0,41163.84435743748
2021-07-13,41550.0,41772.99310560407
2021-07-14,40500.0,41553.05522461854
2021-07-15,40700.0,40523.64566941676
2021-07-16,40200.0,40714.05811537172
2021-07-19,37400.0,40220.944923064104
2021-07-21,35975.0,37471.3027996431
2021-07-22,36250.0,36054.28868166017
2021-07-23,36050.0,36306.93581613427
2021-07-26,35525.0,36097.72379202489
2021-07-27,34800.0,35570.91867561466
2021-07-28,34300.0,34847.60082903444
2021-07-29,34825.0,34344.74882208774
2021-07-30,32800.0,34849.79729511567
2021-08-02,32700.0,32854.503655101995
2021-08-03,33050.0,32741.62661314217
2021-08-04,32725.0,33074.302398815926
2021-08-05,32925.0,32748.852888532023
2021-08-06,32800.0,32938.827949702056
2021-08-09,32825.0,32812.47017259074
2021-08-10,32575.0,32833.681573371985
2021-08-12,32900.0,32586.115460953508
2021-08-13,32600.0,32901.933591871195
2021-08-16,32250.0,32607.17902217984
2021-08-18,30875.0,32262.02927577435
2021-08-19,30200.0,30910.428128494026
2021-08-20,30300.0,30238.521208206595
2021-08-23,31775.0,30326.113721721427
2021-08-24,32275.0,31766.114583508097
2021-08-25,32375.0,32259.133991094823
2021-08-26,32200.0,32361.425889262733
2021-08-27,31975.0,32193.308163692447
2021-08-30,32650.0,31974.382408224516
2021-08-31,33075.0,32636.541118893285
2021-09-01,33350.0,33056.91379087537
2021-09-02,32600.0,33331.374537255106
2021-09-03,33100.0,32600.592196333735
2021-09-06,33075.0,33090.821816799
2021-09-07,32850.0,33068.739937085054
2021-09-08,32350.0,32849.69090619668
2021-09-09,33550.0,32359.43345482492
2021-09-10,33150.0,33533.54060360568
2021-09-13,32400.0,33145.76009020909
2021-09-14,32500.0,32411.55544844197
2021-09-15,32000.0,32506.548729900762
2021-09-16,32350.0,32014.58316965017
2021-09-17,31850.0,32353.909331046223
