Date,Open,High,Low,Close,Adj Close,Volume
2017-06-27,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-06-28,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-06-29,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-06-30,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-07-03,2500.000000,2600.000000,2500.000000,2500.000000,2215.720947,1100
2017-07-04,2700.000000,3000.000000,2600.000000,3000.000000,2658.865234,2500
2017-07-05,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-06,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-07,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-10,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-11,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-12,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-13,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-14,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-17,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-18,2950.000000,3000.000000,2950.000000,3000.000000,2658.865234,14400
2017-07-19,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-20,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-21,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-24,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-25,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-26,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-27,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-28,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-07-31,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-08-01,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-08-02,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,1200
2017-08-03,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,300
2017-08-04,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-08-07,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-08-08,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-08-09,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,1300
2017-08-10,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-08-11,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,200
2017-08-14,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,0
2017-08-15,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,0
2017-08-16,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,0
2017-08-17,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,0
2017-08-18,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,100
2017-08-21,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-08-22,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-08-23,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-08-24,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-08-25,3000.000000,3000.000000,3000.000000,3000.000000,2658.865234,0
2017-08-28,2500.000000,2600.000000,2500.000000,2600.000000,2304.349854,2200
2017-08-29,2600.000000,2600.000000,2540.000000,2540.000000,2251.172363,3600
2017-08-30,2550.000000,2550.000000,2550.000000,2550.000000,2260.035156,700
2017-08-31,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,300
2017-09-01,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-09-04,2490.000000,2490.000000,2490.000000,2490.000000,2206.858154,1000
2017-09-05,2490.000000,2490.000000,2490.000000,2490.000000,2206.858154,0
2017-09-06,2490.000000,2490.000000,2490.000000,2490.000000,2206.858154,0
2017-09-07,2490.000000,2490.000000,2490.000000,2490.000000,2206.858154,0
2017-09-08,2490.000000,2490.000000,2490.000000,2490.000000,2206.858154,0
2017-09-11,2490.000000,2490.000000,2490.000000,2490.000000,2206.858154,0
2017-09-12,2500.000000,2500.000000,2450.000000,2450.000000,2171.406494,1200
2017-09-13,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,0
2017-09-14,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,800
2017-09-15,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,0
2017-09-18,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,1000
2017-09-19,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,0
2017-09-20,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,0
2017-09-21,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,0
2017-09-22,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,0
2017-09-25,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,0
2017-09-26,2450.000000,2450.000000,2450.000000,2450.000000,2171.406494,0
2017-09-27,2350.000000,2350.000000,2200.000000,2200.000000,1949.834229,4500
2017-09-28,2200.000000,2200.000000,2200.000000,2200.000000,1949.834229,400
2017-09-29,2200.000000,2200.000000,2200.000000,2200.000000,1949.834229,4200
2017-10-02,2200.000000,2200.000000,2200.000000,2200.000000,1949.834229,0
2017-10-03,2300.000000,2300.000000,2100.000000,2100.000000,1861.205566,6000
2017-10-04,2100.000000,2100.000000,2100.000000,2100.000000,1861.205566,0
2017-10-05,2100.000000,2100.000000,2100.000000,2100.000000,1861.205566,0
2017-10-06,2100.000000,2100.000000,2100.000000,2100.000000,1861.205566,0
2017-10-09,2100.000000,2100.000000,2100.000000,2100.000000,1861.205566,0
2017-10-10,2100.000000,2100.000000,2100.000000,2100.000000,1861.205566,0
2017-10-11,2100.000000,2100.000000,2100.000000,2100.000000,1861.205566,0
2017-10-12,2550.000000,2550.000000,2500.000000,2500.000000,2215.720947,200
2017-10-13,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-10-16,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-10-17,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-10-18,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-10-19,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-10-20,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-10-23,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-10-24,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,4000
2017-10-25,2300.000000,2310.000000,2300.000000,2300.000000,2038.463257,1800
2017-10-26,2300.000000,2300.000000,2300.000000,2300.000000,2038.463257,0
2017-10-27,2300.000000,2300.000000,2300.000000,2300.000000,2038.463257,0
2017-10-30,2300.000000,2300.000000,2300.000000,2300.000000,2038.463257,0
2017-10-31,2300.000000,2300.000000,2300.000000,2300.000000,2038.463257,0
2017-11-01,2250.000000,2250.000000,2250.000000,2250.000000,1994.148926,1100
2017-11-02,2250.000000,2250.000000,2250.000000,2250.000000,1994.148926,0
2017-11-03,2250.000000,2250.000000,2250.000000,2250.000000,1994.148926,0
2017-11-06,2300.000000,2300.000000,2300.000000,2300.000000,2038.463257,100
2017-11-07,2300.000000,2300.000000,2300.000000,2300.000000,2038.463257,1700
2017-11-08,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,100
2017-11-09,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,100
2017-11-10,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,1100
2017-11-13,2450.000000,2500.000000,2450.000000,2500.000000,2215.720947,3000
2017-11-14,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-11-15,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-11-16,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-11-17,2500.000000,2500.000000,2500.000000,2500.000000,2215.720947,0
2017-11-20,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,200
2017-11-21,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,0
2017-11-22,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,0
2017-11-23,2340.000000,2340.000000,2330.000000,2330.000000,2065.051758,900
2017-11-24,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,0
2017-11-27,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,0
2017-11-28,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,0
2017-11-29,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,0
2017-11-30,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,0
2017-12-01,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,0
2017-12-04,2330.000000,2330.000000,2330.000000,2330.000000,2065.051758,0
2017-12-05,2350.000000,2350.000000,2350.000000,2350.000000,2082.777588,1000
2017-12-06,2350.000000,2350.000000,2350.000000,2350.000000,2082.777588,0
2017-12-07,2350.000000,2350.000000,2350.000000,2350.000000,2082.777588,0
2017-12-08,2350.000000,2350.000000,2350.000000,2350.000000,2082.777588,0
2017-12-11,2350.000000,2350.000000,2350.000000,2350.000000,2082.777588,0
2017-12-12,2350.000000,2350.000000,2350.000000,2350.000000,2082.777588,0
2017-12-13,2310.000000,2310.000000,2300.000000,2300.000000,2038.463257,3500
2017-12-14,2300.000000,2300.000000,2300.000000,2300.000000,2038.463257,0
2017-12-15,2300.000000,2300.000000,2300.000000,2300.000000,2038.463257,0
2017-12-18,2400.000000,2400.000000,2300.000000,2300.000000,2038.463257,2500
2017-12-19,2300.000000,2300.000000,2300.000000,2300.000000,2038.463257,0
2017-12-20,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,100
2017-12-21,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,100
2017-12-22,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,0
2017-12-25,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,0
2017-12-26,2400.000000,2400.000000,2400.000000,2400.000000,2127.091797,0
2017-12-27,2350.000000,2350.000000,2350.000000,2350.000000,2082.777588,4600
2017-12-28,2350.000000,2400.000000,2350.000000,2360.000000,2091.640381,12800
2017-12-29,2570.000000,2570.000000,2350.000000,2400.000000,2127.091797,8200
