Date,real_close,close_lstm
2017-10-23,62775.0,62867.44
2017-10-24,62025.0,63050.14
2017-10-25,63000.0,62591.707
2017-10-26,64675.0,62826.39
2017-10-27,66900.0,63921.176
2017-10-30,67675.0,65497.62
2017-10-31,70000.0,67006.625
2017-11-01,71750.0,68719.39
2017-11-02,71925.0,70430.71
2017-11-03,73600.0,71308.36
2017-11-06,73950.0,72706.13
2017-11-07,76800.0,73256.7
2017-11-08,76525.0,75242.7
2017-11-09,77250.0,76055.625
2017-11-10,76000.0,76576.62
2017-11-13,78950.0,76408.52
2017-11-14,75950.0,77453.586
2017-11-15,76950.0,76611.84
2017-11-16,81000.0,77033.984
2017-11-17,77975.0,79519.055
2017-11-20,80375.0,79316.086
2017-11-21,78850.0,79559.56
2017-11-22,77975.0,79064.44
2017-11-23,78000.0,78227.305
2017-11-24,79500.0,78092.984
2017-11-27,79500.0,78632.85
2017-11-28,79850.0,79331.19
2017-11-29,80100.0,79284.62
2017-11-30,76525.0,79982.12
2017-12-01,76525.0,77400.805
2017-12-04,79150.0,76545.18
2017-12-05,80300.0,78749.72
2017-12-06,80325.0,79928.0
2017-12-07,79950.0,80413.45
2017-12-08,80575.0,80046.93
2017-12-11,79850.0,80791.59
2017-12-12,78400.0,79960.31
2017-12-13,78300.0,79322.41
2017-12-14,78300.0,78174.79
2017-12-15,78575.0,78763.6
2017-12-18,81000.0,78487.67
2017-12-19,81000.0,80221.97
2017-12-20,79075.0,80640.5
2017-12-21,81000.0,79453.95
2017-12-22,80950.0,80572.27
2017-12-25,80950.0,80772.59
2017-12-26,80950.0,81160.42
2017-12-27,81400.0,81160.42
2017-12-28,81750.0,80981.7
2017-12-29,83800.0,81332.72
